#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         492  -0.0417886   -0.037309 8.86825e-05
         493  -0.0418141  -0.0373182 8.89722e-05
         494  -0.0418421  -0.0373273 8.92622e-05
         495  -0.0418701  -0.0373365 8.95524e-05
         496  -0.0418982  -0.0373457 8.98428e-05
         497  -0.0419264  -0.0373549 9.01336e-05
         498  -0.0419547  -0.0373641 9.04246e-05
         499  -0.0419831  -0.0373734  9.0716e-05
         500  -0.0420139  -0.0373827  9.1008e-05
         501  -0.0420424   -0.037392 9.13004e-05
         502  -0.0420711  -0.0374013 9.15931e-05
         503  -0.0421021  -0.0374106 9.18866e-05
         504  -0.0421333    -0.03742 9.21808e-05
         505  -0.0421622  -0.0374294 9.24753e-05
         506  -0.0421959  -0.0374388 9.27711e-05
         507   -0.042225  -0.0374483 9.30672e-05
         508  -0.0422588  -0.0374577 9.33645e-05
         509  -0.0422904  -0.0374672 9.36626e-05
         510  -0.0423198  -0.0374767  9.3961e-05
         511  -0.0423492  -0.0374863 9.42597e-05
         512  -0.0423834  -0.0374958 9.45596e-05
         513  -0.0424154  -0.0375054 9.48603e-05
         514  -0.0424451   -0.037515 9.51613e-05
         515  -0.0424748  -0.0375247 9.54626e-05
         516  -0.0425047  -0.0375343 9.57642e-05
         517  -0.0425394   -0.037544 9.60671e-05
         518  -0.0425718  -0.0375537 9.63707e-05
         519  -0.0426019  -0.0375634 9.66746e-05
         520  -0.0426368  -0.0375732 9.69798e-05
         521  -0.0426671   -0.037583 9.72853e-05
         522  -0.0426975  -0.0375928  9.7591e-05
         523   -0.042728  -0.0376026 9.78971e-05
         524  -0.0427586  -0.0376124 9.82036e-05
         525  -0.0427916  -0.0376223 9.85108e-05
         526  -0.0428224  -0.0376322 9.88183e-05
         527  -0.0428508  -0.0376421 9.91257e-05
         528  -0.0428818   -0.037652 9.94335e-05
         529  -0.0429128  -0.0376619 9.97416e-05
         530  -0.0429439  -0.0376719  0.00010005
         531  -0.0429751  -0.0376819 0.000100359
         532  -0.0430159  -0.0376919  0.00010067
         533  -0.0430497   -0.037702 0.000100982
         534  -0.0430812  -0.0377121 0.000101294
         535  -0.0431128  -0.0377221 0.000101606
         536  -0.0431445  -0.0377323 0.000101919
         537  -0.0431762  -0.0377424 0.000102232
         538  -0.0432081  -0.0377526 0.000102546
         539    -0.04324  -0.0377627 0.000102859
         540  -0.0432721  -0.0377729 0.000103174
         541  -0.0433042  -0.0377832 0.000103488
         542  -0.0433365  -0.0377934 0.000103803
         543  -0.0433712  -0.0378037 0.000104119
         544  -0.0434036   -0.037814 0.000104435
         545  -0.0434361  -0.0378243 0.000104752
         546  -0.0434687  -0.0378346 0.000105069
         547  -0.0435014   -0.037845 0.000105387
         548  -0.0435342  -0.0378554 0.000105704
         549  -0.0435672  -0.0378658 0.000106023
         550  -0.0436025  -0.0378762 0.000106342
         551   -0.043638  -0.0378867 0.000106662
         552  -0.0436712  -0.0378971 0.000106982
         553  -0.0437045  -0.0379076 0.000107303
         554  -0.0437379  -0.0379182 0.000107624
         555  -0.0437737  -0.0379287 0.000107946
         556  -0.0438097  -0.0379393 0.000108269
         557  -0.0438434  -0.0379499 0.000108592
         558  -0.0438748  -0.0379605 0.000108915
         559  -0.0439087  -0.0379712 0.000109239
