#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         476    -5.51672    -5.75813   0.0231756
         477    -5.51942    -5.75763   0.0231324
         478    -5.52194    -5.75713   0.0230892
         479     -5.5246    -5.75665   0.0230461
         480    -5.52752    -5.75617   0.0230031
         481    -5.52981     -5.7557   0.0229601
         482    -5.53266    -5.75524   0.0229171
         483    -5.53548    -5.75478   0.0228742
         484    -5.53765    -5.75433   0.0228313
         485    -5.54052    -5.75389   0.0227885
         486    -5.54289    -5.75346   0.0227457
         487    -5.54536    -5.75303    0.022703
         488    -5.54763    -5.75261   0.0226604
         489    -5.55044     -5.7522   0.0226178
         490    -5.55258    -5.75179   0.0225754
         491    -5.55481    -5.75139   0.0225329
         492    -5.55698    -5.75099   0.0224906
         493    -5.55893     -5.7506   0.0224484
         494    -5.56052    -5.75022   0.0224062
         495    -5.56249    -5.74984   0.0223642
         496    -5.56409    -5.74946   0.0223222
         497    -5.56562    -5.74909   0.0222804
         498    -5.56723    -5.74873   0.0222386
         499    -5.56877    -5.74837    0.022197
         500    -5.56979    -5.74801   0.0221554
         501    -5.57105    -5.74766    0.022114
         502    -5.57253    -5.74731   0.0220727
         503    -5.57411    -5.74697   0.0220315
         504    -5.57531    -5.74662   0.0219905
         505    -5.57645    -5.74629   0.0219495
         506    -5.57721    -5.74595   0.0219087
         507    -5.57822    -5.74562    0.021868
         508    -5.57932     -5.7453   0.0218274
         509     -5.5802    -5.74497   0.0217869
         510    -5.58118    -5.74465   0.0217465
         511    -5.58194    -5.74433   0.0217063
         512    -5.58265    -5.74402   0.0216662
         513    -5.58345     -5.7437   0.0216262
         514    -5.58404    -5.74339   0.0215864
         515    -5.58474    -5.74308   0.0215467
         516    -5.58553    -5.74278   0.0215071
         517    -5.58598    -5.74248   0.0214676
         518    -5.58637    -5.74217   0.0214283
         519    -5.58657    -5.74187   0.0213891
         520    -5.58688    -5.74158     0.02135
         521    -5.58715    -5.74128   0.0213111
         522    -5.58722    -5.74098   0.0212723
         523    -5.58725    -5.74069   0.0212337
         524    -5.58725     -5.7404   0.0211952
         525    -5.58736    -5.74011   0.0211568
         526    -5.58744    -5.73982   0.0211186
         527    -5.58734    -5.73953   0.0210805
         528     -5.5872    -5.73924   0.0210425
         529    -5.58718    -5.73895   0.0210047
         530    -5.58653    -5.73866   0.0209671
         531    -5.58677    -5.73838   0.0209295
         532    -5.58667    -5.73809   0.0208921
         533     -5.5867    -5.73781   0.0208549
         534    -5.58641    -5.73752   0.0208177
         535    -5.58624    -5.73724   0.0207808
         536    -5.58606    -5.73696   0.0207439
         537    -5.58615    -5.73668   0.0207072
         538    -5.58593     -5.7364   0.0206706
         539    -5.58599    -5.73612   0.0206341
         540    -5.58573    -5.73584   0.0205978
         541    -5.58546    -5.73556   0.0205616
         542    -5.58502    -5.73529   0.0205255
         543    -5.58441    -5.73501   0.0204896
         544    -5.58394    -5.73473   0.0204538
         545    -5.58361    -5.73445   0.0204182
         546    -5.58327    -5.73418   0.0203826
         547    -5.58307     -5.7339   0.0203473
         548      -5.583    -5.73362    0.020312
         549    -5.58202    -5.73335   0.0202769
         550    -5.58164    -5.73307   0.0202419
         551    -5.58109     -5.7328    0.020207
         552    -5.58023    -5.73252   0.0201723
         553    -5.57981    -5.73224   0.0201377
         554    -5.57938    -5.73197   0.0201033
         555     -5.5788    -5.73169   0.0200689
         556    -5.57835    -5.73142   0.0200347
         557    -5.57789    -5.73114   0.0200007
         558    -5.57758    -5.73087   0.0199667
         559    -5.57725    -5.73059   0.0199329
         560    -5.57677    -5.73032   0.0198992
         561    -5.57672    -5.73004   0.0198656
         562    -5.57621    -5.72977   0.0198321
         563    -5.57569    -5.72949   0.0197988
         564    -5.57531    -5.72922   0.0197656
         565    -5.57492    -5.72895   0.0197325
         566     -5.5739    -5.72867   0.0196995
         567    -5.57333     -5.7284   0.0196667
         568    -5.57229    -5.72813    0.019634
         569     -5.5717    -5.72785   0.0196014
         570    -5.57123    -5.72758   0.0195689
         571     -5.5703     -5.7273   0.0195366
         572    -5.56965    -5.72702   0.0195044
         573    -5.56914    -5.72675   0.0194723
         574    -5.56831    -5.72647   0.0194403
         575    -5.56777     -5.7262   0.0194085
         576     -5.5669    -5.72592   0.0193767
         577    -5.56616    -5.72564   0.0193451
         578     -5.5654    -5.72537   0.0193137
         579    -5.56447    -5.72509   0.0192823
         580    -5.56366    -5.72481   0.0192511
         581    -5.56284    -5.72453   0.0192199
         582    -5.56199    -5.72425    0.019189
         583    -5.56112    -5.72397   0.0191581
         584    -5.56022    -5.72369   0.0191273
         585    -5.55945    -5.72341   0.0190967
         586    -5.55835    -5.72313   0.0190662
         587    -5.55752    -5.72285   0.0190358
         588    -5.55667    -5.72256   0.0190055
