#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
         468     1.20342     1.19352 0.000551898
         469      1.2033     1.19354 0.000551116
         470     1.20318     1.19356 0.000550325
         471     1.20306     1.19358 0.000549526
         472     1.20293      1.1936 0.000548719
         473     1.20279     1.19362 0.000547903
         474     1.20265     1.19364 0.000547078
         475     1.20251     1.19366 0.000546245
         476     1.20236     1.19367 0.000545403
         477      1.2022     1.19369 0.000544553
         478     1.20204     1.19371 0.000543693
         479     1.20188     1.19373 0.000542825
         480     1.20171     1.19374 0.000541949
         481     1.20153     1.19376 0.000541064
         482     1.20135     1.19378  0.00054017
         483     1.20117     1.19379 0.000539269
         484     1.20098     1.19381 0.000538359
         485     1.20078     1.19382 0.000537441
         486     1.20059     1.19383 0.000536515
         487     1.20038     1.19385 0.000535582
         488     1.20018     1.19386 0.000534642
         489     1.19997     1.19387 0.000533694
         490     1.19975     1.19389  0.00053274
         491     1.19953      1.1939 0.000531779
         492     1.19931     1.19391 0.000530812
         493     1.19908     1.19392 0.000529839
         494     1.19885     1.19393 0.000528861
         495     1.19862     1.19394 0.000527877
         496     1.19838     1.19395 0.000526889
         497     1.19814     1.19395 0.000525897
         498      1.1979     1.19396   0.0005249
         499     1.19766     1.19397 0.000523901
         500     1.19741     1.19398 0.000522898
         501     1.19716     1.19398 0.000521893
         502     1.19691     1.19399 0.000520886
         503     1.19665     1.19399 0.000519877
         504     1.19639       1.194 0.000518867
         505     1.19613       1.194 0.000517857
         506     1.19587     1.19401 0.000516847
         507     1.19561     1.19401 0.000515837
         508     1.19535     1.19401 0.000514828
         509     1.19509     1.19402 0.000513821
         510     1.19482     1.19402 0.000512816
         511     1.19456     1.19402 0.000511814
         512     1.19429     1.19402 0.000510814
         513     1.19402     1.19402 0.000509819
         514     1.19376     1.19402 0.000508827
         515     1.19349     1.19402  0.00050784
         516     1.19323     1.19402 0.000506858
         517     1.19297     1.19401 0.000505882
         518      1.1927     1.19401 0.000504911
         519     1.19244     1.19401 0.000503948
         520     1.19218       1.194 0.000502991
         521     1.19193       1.194 0.000502041
         522     1.19167       1.194 0.000501099
         523     1.19142     1.19399 0.000500165
         524     1.19117     1.19399  0.00049924
         525     1.19092     1.19398 0.000498323
         526     1.19068     1.19397 0.000497415
         527     1.19044     1.19397 0.000496517
         528      1.1902     1.19396 0.000495627
         529     1.18997     1.19395 0.000494748
         530     1.18974     1.19394 0.000493878
         531     1.18951     1.19394 0.000493019
         532     1.18929     1.19393  0.00049217
         533     1.18907     1.19392  0.00049133
         534     1.18886     1.19391 0.000490502
         535     1.18866      1.1939 0.000489683
         536     1.18845     1.19389 0.000488875
         537     1.18826     1.19388 0.000488077
         538     1.18807     1.19387 0.000487289
         539     1.18788     1.19386 0.000486511
         540      1.1877     1.19384 0.000485744
         541     1.18753     1.19383 0.000484986
         542     1.18736     1.19382 0.000484238
         543      1.1872     1.19381   0.0004835
         544     1.18705      1.1938  0.00048277
         545      1.1869     1.19378  0.00048205
         546     1.18676     1.19377 0.000481339
         547     1.18662     1.19376 0.000480637
         548     1.18649     1.19374 0.000479942
         549     1.18637     1.19373 0.000479256
         550     1.18625     1.19372 0.000478577
         551     1.18614      1.1937 0.000477906
         552     1.18604     1.19369 0.000477242
         553     1.18594     1.19368 0.000476584
         554     1.18585     1.19366 0.000475933
         555     1.18577     1.19365 0.000475288
         556     1.18569     1.19363 0.000474649
         557     1.18562     1.19362 0.000474014
         558     1.18555      1.1936 0.000473385
         559     1.18549     1.19359 0.000472761
         560     1.18544     1.19358  0.00047214
         561     1.18539     1.19356 0.000471524
         562     1.18535     1.19355 0.000470911
         563     1.18532     1.19353 0.000470302
         564     1.18528     1.19352 0.000469695
         565     1.18526      1.1935 0.000469091
         566     1.18524     1.19349 0.000468489
         567     1.18522     1.19347  0.00046789
         568     1.18521     1.19346 0.000467292
         569     1.18521     1.19344 0.000466696
         570     1.18521     1.19343   0.0004661
         571     1.18521     1.19342 0.000465506
         572     1.18522      1.1934 0.000464912
         573     1.18524     1.19339 0.000464319
         574     1.18526     1.19337 0.000463726
         575     1.18528     1.19336 0.000463134
         576      1.1853     1.19334 0.000462541
         577     1.18533     1.19333 0.000461947
         578     1.18537     1.19332 0.000461354
         579      1.1854      1.1933 0.000460759
         580     1.18544     1.19329 0.000460164
         581     1.18549     1.19328 0.000459568
         582     1.18554     1.19326  0.00045897
         583     1.18559     1.19325 0.000458372
         584     1.18564     1.19324 0.000457772
         585      1.1857     1.19322 0.000457171
         586     1.18576     1.19321 0.000456568
         587     1.18582      1.1932 0.000455964
         588     1.18589     1.19319 0.000455358
         589     1.18596     1.19317  0.00045475
         590     1.18603     1.19316 0.000454141
         591      1.1861     1.19315 0.000453529
         592     1.18618     1.19314 0.000452916
         593     1.18626     1.19313 0.000452301
         594     1.18634     1.19311 0.000451684
         595     1.18643      1.1931 0.000451064
         596     1.18652     1.19309 0.000450443
         597     1.18661     1.19308 0.000449819
         598      1.1867     1.19307 0.000449194
         599      1.1868     1.19306 0.000448566
         600     1.18689     1.19305 0.000447936
         601       1.187     1.19304 0.000447304
         602      1.1871     1.19303  0.00044667
         603     1.18721     1.19302 0.000446033
         604     1.18732     1.19301 0.000445395
         605     1.18743       1.193 0.000444754
         606     1.18755     1.19299 0.000444111
         607     1.18766     1.19298 0.000443467
         608     1.18779     1.19298  0.00044282
         609     1.18791     1.19297 0.000442171
         610     1.18804     1.19296  0.00044152
         611     1.18817     1.19295 0.000440867
         612      1.1883     1.19294 0.000440212
         613     1.18844     1.19294 0.000439555
         614     1.18858     1.19293 0.000438896
         615     1.18872     1.19292 0.000438236
         616     1.18886     1.19292 0.000437574
         617     1.18901     1.19291 0.000436911
         618     1.18916      1.1929 0.000436246
         619     1.18932      1.1929 0.000435579
         620     1.18948     1.19289 0.000434912
         621     1.18964     1.19289 0.000434243
         622      1.1898     1.19288 0.000433573
         623     1.18997     1.19288 0.000432903
         624     1.19013     1.19287 0.000432231
         625     1.19031     1.19287 0.000431559
         626     1.19048     1.19287 0.000430887
         627     1.19066     1.19286 0.000430214
         628     1.19084     1.19286 0.000429541
         629     1.19102     1.19286 0.000428868
         630      1.1912     1.19285 0.000428195
         631     1.19139     1.19285 0.000427523
         632     1.19158     1.19285 0.000426851
         633     1.19177     1.19285  0.00042618
         634     1.19196     1.19285  0.00042551
         635     1.19215     1.19284 0.000424842
         636     1.19234     1.19284 0.000424174
         637     1.19254     1.19284 0.000423509
         638     1.19274     1.19284 0.000422845
         639     1.19293     1.19284 0.000422183
         640     1.19313     1.19284 0.000421524
         641     1.19333     1.19284 0.000420867
         642     1.19353     1.19285 0.000420213
         643     1.19373     1.19285 0.000419561
         644     1.19392     1.19285 0.000418913
         645     1.19412     1.19285 0.000418268
         646     1.19432     1.19285 0.000417627
         647     1.19451     1.19286  0.00041699
         648     1.19471     1.19286 0.000416356
         649      1.1949     1.19286 0.000415726
         650     1.19509     1.19286 0.000415101
         651     1.19528     1.19287  0.00041448
         652     1.19547     1.19287 0.000413863
         653     1.19565     1.19288 0.000413251
         654     1.19583     1.19288 0.000412644
         655       1.196     1.19289 0.000412042
         656     1.19618     1.19289 0.000411444
         657     1.19635      1.1929 0.000410851
         658     1.19651      1.1929 0.000410264
         659     1.19667     1.19291 0.000409681
         660     1.19682     1.19291 0.000409103
         661     1.19697     1.19292 0.000408531
         662     1.19712     1.19293 0.000407963
         663     1.19726     1.19293   0.0004074
         664     1.19739     1.19294 0.000406841
         665     1.19751     1.19295 0.000406288
         666     1.19763     1.19295 0.000405738
         667     1.19774     1.19296 0.000405193
         668     1.19784     1.19297 0.000404653
         669     1.19794     1.19297 0.000404116
         670     1.19802     1.19298 0.000403583
         671      1.1981     1.19299 0.000403054
         672     1.19817       1.193 0.000402528
         673     1.19823     1.19301 0.000402004
         674     1.19828     1.19301 0.000401484
         675     1.19832     1.19302 0.000400966
         676     1.19835     1.19303  0.00040045
         677     1.19837     1.19304 0.000399937
         678     1.19838     1.19304 0.000399424
         679     1.19837     1.19305 0.000398913
         680     1.19836     1.19306 0.000398403
         681     1.19833     1.19307 0.000397893
         682      1.1983     1.19308 0.000397383
         683     1.19825     1.19308 0.000396874
         684     1.19819     1.19309 0.000396364
         685     1.19811      1.1931 0.000395853
         686     1.19803     1.19311 0.000395341
         687     1.19793     1.19311 0.000394828
         688     1.19781     1.19312 0.000394313
         689     1.19769     1.19313 0.000393796
         690     1.19755     1.19313 0.000393278
         691      1.1974     1.19314 0.000392757
         692     1.19723     1.19314 0.000392234
         693     1.19705     1.19315 0.000391709
         694     1.19686     1.19316 0.000391181
         695     1.19666     1.19316  0.00039065
         696     1.19644     1.19317 0.000390118
         697     1.19621     1.19317 0.000389582
         698     1.19596     1.19317 0.000389045
         699      1.1957     1.19318 0.000388505
         700     1.19543     1.19318 0.000387963
         701     1.19515     1.19318  0.00038742
         702     1.19485     1.19319 0.000386875
         703     1.19455     1.19319  0.00038633
         704     1.19423     1.19319 0.000385784
         705      1.1939     1.19319 0.000385238
         706     1.19356     1.19319 0.000384693
         707     1.19321     1.19319 0.000384149
         708     1.19285     1.19319 0.000383606
         709     1.19248     1.19319 0.000383067
         710      1.1921     1.19319  0.00038253
         711     1.19171     1.19319 0.000381998
         712     1.19132     1.19318  0.00038147
         713     1.19092     1.19318 0.000380948
         714     1.19052     1.19318 0.000380433
         715     1.19011     1.19317 0.000379925
         716      1.1897     1.19317 0.000379425
         717     1.18929     1.19316 0.000378935
         718     1.18888     1.19316 0.000378454
         719     1.18847     1.19315 0.000377984
         720     1.18805     1.19314 0.000377525
         721     1.18765     1.19313 0.000377078
         722     1.18724     1.19313 0.000376644
