#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
         659    -3.42202    -3.42583 0.000279301
         660    -3.42232    -3.42582 0.000278928
         661    -3.42217    -3.42582 0.000278561
         662    -3.42201    -3.42581   0.0002782
         663    -3.42246    -3.42581 0.000277826
         664     -3.4223     -3.4258 0.000277458
         665    -3.42245     -3.4258 0.000277086
         666    -3.42215    -3.42579 0.000276724
         667    -3.42229    -3.42579 0.000276359
         668     -3.4226    -3.42578 0.000275987
         669     -3.4226    -3.42578 0.000275615
         670     -3.4223    -3.42577 0.000275253
         671      -3.422    -3.42577   0.0002749
         672    -3.42215    -3.42576 0.000274543
         673    -3.42231    -3.42575 0.000274183
         674    -3.42187    -3.42575 0.000273837
         675    -3.42188    -3.42574 0.000273492
         676    -3.42189    -3.42574 0.000273146
         677     -3.4216    -3.42573 0.000272811
         678    -3.42117    -3.42572 0.000272492
         679    -3.42119    -3.42572 0.000272172
         680    -3.42106    -3.42571 0.000271859
         681    -3.42108     -3.4257 0.000271544
         682    -3.42096     -3.4257 0.000271235
         683    -3.42069    -3.42569 0.000270937
         684    -3.42042    -3.42568 0.000270651
         685     -3.4203    -3.42567  0.00027037
         686    -3.42079    -3.42567 0.000270069
         687    -3.42068    -3.42566 0.000269774
         688    -3.42088    -3.42565 0.000269471
         689    -3.42092    -3.42565 0.000269168
         690    -3.42097    -3.42564 0.000268863
         691    -3.42117    -3.42563 0.000268551
         692    -3.42153    -3.42563 0.000268229
         693    -3.42173    -3.42562 0.000267901
         694    -3.42179    -3.42562 0.000267572
         695     -3.4217    -3.42561 0.000267246
         696    -3.42191     -3.4256 0.000266915
         697    -3.42168     -3.4256 0.000266591
         698    -3.42144    -3.42559 0.000266276
         699    -3.42181    -3.42559  0.00026595
         700    -3.42173    -3.42558 0.000265627
         701    -3.42135    -3.42558 0.000265317
         702    -3.42142    -3.42557 0.000265005
         703     -3.4218    -3.42557 0.000264682
         704    -3.42187    -3.42556 0.000264358
         705     -3.4218    -3.42555 0.000264037
         706    -3.42157    -3.42555 0.000263723
         707     -3.4218    -3.42554 0.000263403
         708    -3.42188    -3.42554 0.000263082
         709    -3.42211    -3.42553 0.000262756
         710    -3.42218    -3.42553 0.000262428
         711    -3.42196    -3.42552 0.000262107
         712    -3.42204    -3.42552 0.000261785
         713    -3.42242    -3.42551 0.000261454
         714    -3.42234    -3.42551 0.000261125
         715    -3.42272    -3.42551 0.000260789
         716    -3.42265     -3.4255 0.000260455
         717    -3.42272     -3.4255 0.000260121
         718    -3.42295    -3.42549 0.000259783
         719    -3.42287    -3.42549 0.000259447
         720    -3.42309    -3.42549 0.000259108
         721    -3.42301    -3.42548 0.000258771
         722    -3.42323    -3.42548 0.000258432
         723     -3.4233    -3.42548 0.000258092
         724    -3.42321    -3.42548 0.000257754
         725    -3.42297    -3.42547 0.000257422
         726    -3.42304    -3.42547 0.000257089
         727    -3.42325    -3.42547 0.000256754
         728     -3.4233    -3.42546 0.000256418
         729    -3.42336    -3.42546 0.000256083
         730    -3.42326    -3.42546  0.00025575
         731    -3.42316    -3.42545 0.000255419
         732    -3.42336    -3.42545 0.000255086
         733     -3.4234    -3.42545 0.000254754
         734     -3.4233    -3.42544 0.000254423
         735    -3.42379    -3.42544 0.000254087
         736    -3.42383    -3.42544 0.000253751
         737    -3.42356    -3.42544  0.00025342
         738    -3.42359    -3.42544 0.000253089
         739    -3.42347    -3.42543  0.00025276
         740    -3.42365    -3.42543  0.00025243
         741    -3.42382    -3.42543 0.000252099
         742    -3.42354    -3.42543 0.000251772
         743    -3.42356    -3.42542 0.000251446
         744    -3.42343    -3.42542 0.000251122
         745    -3.42344    -3.42542 0.000250799
         746     -3.4233    -3.42541 0.000250479
         747    -3.42331    -3.42541 0.000250159
         748    -3.42302    -3.42541 0.000249845
         749    -3.42317    -3.42541  0.00024953
         750    -3.42302     -3.4254 0.000249217
         751    -3.42272     -3.4254 0.000248911
         752    -3.42272     -3.4254 0.000248605
         753    -3.42241    -3.42539 0.000248307
         754    -3.42195    -3.42539 0.000248019
         755     -3.4221    -3.42538 0.000247729
         756    -3.42208    -3.42538  0.00024744
         757    -3.42207    -3.42537 0.000247151
         758    -3.42191    -3.42537 0.000246868
         759    -3.42189    -3.42536 0.000246585
         760    -3.42157    -3.42536 0.000246311
         761    -3.42155    -3.42535 0.000246038
         762    -3.42138    -3.42535  0.00024577
         763    -3.42136    -3.42534 0.000245504
         764    -3.42134    -3.42534 0.000245239
         765    -3.42147    -3.42533  0.00024497
         766    -3.42159    -3.42533 0.000244699
         767    -3.42172    -3.42532 0.000244425
         768    -3.42169    -3.42532 0.000244153
         769    -3.42196    -3.42532 0.000243875
         770    -3.42178    -3.42531 0.000243601
         771     -3.4213    -3.42531 0.000243341
         772    -3.42127     -3.4253 0.000243082
         773    -3.42124    -3.42529 0.000242824
         774    -3.42135    -3.42529 0.000242564
         775    -3.42147    -3.42528 0.000242301
         776    -3.42129    -3.42528 0.000242043
         777    -3.42125    -3.42527 0.000241787
         778    -3.42107    -3.42527 0.000241537
         779    -3.42103    -3.42526 0.000241288
         780    -3.42099    -3.42526 0.000241041
         781     -3.4208    -3.42525   0.0002408
         782    -3.42061    -3.42525 0.000240565
         783    -3.42072    -3.42524 0.000240327
         784    -3.42068    -3.42524 0.000240091
         785    -3.42049    -3.42523 0.000239861
         786    -3.42045    -3.42522 0.000239633
         787    -3.42025    -3.42522 0.000239412
         788    -3.42036    -3.42521 0.000239188
         789    -3.42031     -3.4252 0.000238965
         790    -3.42011     -3.4252 0.000238749
         791    -3.42007    -3.42519 0.000238536
         792    -3.42017    -3.42518 0.000238319
         793    -3.42012    -3.42518 0.000238104
         794    -3.42021    -3.42517 0.000237886
         795    -3.42062    -3.42517 0.000237656
         796    -3.42056    -3.42516 0.000237428
         797    -3.42051    -3.42515 0.000237202
         798    -3.42075    -3.42515 0.000236969
         799    -3.42069    -3.42514 0.000236738
         800    -3.42063    -3.42514 0.000236509
         801    -3.42012    -3.42513 0.000236297
         802    -3.42006    -3.42513 0.000236087
         803    -3.42015    -3.42512 0.000235874
         804    -3.41979    -3.42511 0.000235674
         805    -3.41942    -3.42511 0.000235487
         806    -3.41951     -3.4251 0.000235297
         807    -3.41945    -3.42509  0.00023511
         808    -3.41938    -3.42508 0.000234925
         809    -3.41932    -3.42508 0.000234743
         810    -3.41955    -3.42507 0.000234552
         811    -3.41934    -3.42506 0.000234369
         812    -3.41912    -3.42506 0.000234195
         813    -3.41906    -3.42505 0.000234023
         814      -3.419    -3.42504 0.000233853
         815    -3.41893    -3.42503 0.000233687
         816    -3.41857    -3.42503 0.000233534
         817    -3.41851    -3.42502 0.000233385
         818    -3.41876    -3.42501 0.000233225
         819      -3.419      -3.425 0.000233055
         820    -3.41895      -3.425 0.000232888
         821     -3.4189    -3.42499 0.000232723
         822     -3.4187    -3.42498 0.000232565
         823    -3.41896    -3.42497 0.000232398
         824    -3.41892    -3.42497 0.000232232
         825    -3.41888    -3.42496 0.000232068
         826    -3.41915    -3.42495 0.000231893
         827    -3.41897    -3.42494 0.000231726
         828    -3.41894    -3.42494  0.00023156
         829    -3.41877    -3.42493   0.0002314
         830    -3.41905    -3.42492 0.000231229
         831    -3.41904    -3.42492 0.000231059
         832    -3.41873    -3.42491 0.000230901
         833    -3.41873     -3.4249 0.000230743
         834    -3.41858    -3.42489  0.00023059
         835    -3.41859    -3.42489 0.000230438
         836    -3.41876    -3.42488 0.000230279
         837    -3.41877    -3.42487 0.000230119
         838    -3.41895    -3.42486 0.000229953
         839    -3.41958    -3.42486 0.000229765
         840    -3.41991    -3.42485 0.000229567
         841    -3.41995    -3.42485 0.000229368
         842    -3.42014    -3.42484 0.000229164
         843    -3.42018    -3.42483 0.000228959
         844    -3.42068    -3.42483  0.00022874
         845    -3.42073    -3.42483 0.000228521
         846    -3.42079    -3.42482 0.000228301
         847    -3.42114    -3.42482 0.000228072
         848    -3.42105    -3.42481 0.000227847
         849    -3.42126    -3.42481 0.000227617
         850    -3.42132     -3.4248 0.000227386
         851    -3.42153     -3.4248 0.000227151
         852    -3.42159     -3.4248 0.000226916
         853     -3.4218    -3.42479 0.000226677
         854     -3.4217    -3.42479 0.000226441
         855    -3.42191    -3.42479 0.000226201
         856    -3.42166    -3.42478 0.000225966
         857    -3.42171    -3.42478 0.000225731
         858    -3.42176    -3.42477 0.000225495
         859    -3.42166    -3.42477 0.000225261
         860    -3.42185    -3.42477 0.000225025
         861    -3.42205    -3.42476 0.000224786
         862    -3.42238    -3.42476 0.000224542
         863    -3.42242    -3.42476 0.000224298
         864    -3.42259    -3.42476 0.000224053
         865    -3.42247    -3.42475 0.000223809
         866    -3.42264    -3.42475 0.000223564
         867    -3.42295    -3.42475 0.000223316
         868    -3.42281    -3.42475  0.00022307
         869    -3.42282    -3.42474 0.000222824
         870    -3.42252    -3.42474 0.000222583
         871    -3.42236    -3.42474 0.000222344
         872    -3.42266    -3.42474 0.000222102
         873    -3.42234    -3.42473 0.000221864
         874    -3.42263    -3.42473 0.000221624
         875    -3.42291    -3.42473  0.00022138
         876    -3.42289    -3.42473 0.000221137
         877    -3.42287    -3.42473 0.000220895
         878    -3.42254    -3.42472 0.000220658
         879    -3.42266    -3.42472 0.000220419
         880    -3.42232    -3.42472 0.000220186
         881    -3.42198    -3.42471 0.000219958
         882     -3.4221    -3.42471 0.000219728
         883    -3.42176    -3.42471 0.000219505
         884    -3.42172    -3.42471 0.000219283
         885    -3.42168     -3.4247 0.000219062
         886    -3.42148     -3.4247 0.000218845
         887    -3.42144    -3.42469 0.000218629
         888    -3.42155    -3.42469 0.000218411
         889    -3.42151    -3.42469 0.000218195
         890    -3.42132    -3.42468 0.000217982
         891    -3.42098    -3.42468 0.000217777
         892    -3.42139    -3.42468 0.000217564
         893     -3.4215    -3.42467  0.00021735
         894    -3.42147    -3.42467 0.000217136
         895    -3.42158    -3.42466 0.000216921
         896    -3.42139    -3.42466  0.00021671
         897    -3.42106    -3.42466 0.000216505
         898    -3.42088    -3.42465 0.000216305
         899    -3.42085    -3.42465 0.000216106
         900    -3.42067    -3.42464 0.000215911
         901    -3.42034    -3.42464 0.000215724
         902    -3.42032    -3.42463 0.000215538
         903    -3.41999    -3.42463 0.000215361
         904    -3.41982    -3.42462 0.000215188
         905    -3.41996    -3.42462 0.000215012
         906    -3.41979    -3.42461 0.000214841
         907    -3.41933    -3.42461 0.000214683
         908    -3.41947     -3.4246 0.000214521
         909    -3.41946     -3.4246  0.00021436
         910     -3.4193    -3.42459 0.000214203
         911     -3.4193    -3.42459 0.000214047
         912    -3.41914    -3.42458 0.000213896
         913    -3.41914    -3.42457 0.000213744
         914    -3.41914    -3.42457 0.000213593
         915    -3.41915    -3.42456 0.000213442
         916    -3.41885    -3.42456   0.0002133
         917     -3.4187    -3.42455 0.000213163
         918    -3.41856    -3.42454  0.00021303
         919    -3.41842    -3.42454 0.000212903
