#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         615    -5.11026    -5.30114   0.0180203
         616    -5.10846    -5.30083   0.0179938
         617    -5.10726    -5.30051   0.0179673
         618    -5.10558     -5.3002    0.017941
         619    -5.10389    -5.29988   0.0179149
         620    -5.10218    -5.29956   0.0178888
         621    -5.10031    -5.29924   0.0178629
         622    -5.09858    -5.29892   0.0178371
         623    -5.09654    -5.29859   0.0178114
         624    -5.09479    -5.29827   0.0177858
         625    -5.09318    -5.29794   0.0177604
         626    -5.09157    -5.29761   0.0177351
         627    -5.08934    -5.29728   0.0177099
         628    -5.08742    -5.29694   0.0176849
         629    -5.08548    -5.29661     0.01766
         630    -5.08355    -5.29627   0.0176352
         631    -5.08161    -5.29593   0.0176105
         632    -5.07967    -5.29559   0.0175859
         633    -5.07803    -5.29524   0.0175615
         634    -5.07624     -5.2949   0.0175372
         635     -5.0746    -5.29455    0.017513
         636    -5.07265     -5.2942    0.017489
         637     -5.0707    -5.29385    0.017465
         638    -5.06891     -5.2935   0.0174412
         639    -5.06711    -5.29314   0.0174175
         640    -5.06501    -5.29279    0.017394
         641    -5.06306    -5.29243   0.0173705
         642    -5.06126    -5.29207   0.0173472
         643    -5.05947    -5.29171    0.017324
         644    -5.05812    -5.29134   0.0173009
         645    -5.05632    -5.29098   0.0172779
         646    -5.05467    -5.29061    0.017255
         647    -5.05316    -5.29025   0.0172323
         648    -5.05121    -5.28988   0.0172096
         649    -5.04955    -5.28951   0.0171871
         650    -5.04743    -5.28913   0.0171647
         651    -5.04561    -5.28876   0.0171424
         652    -5.04379    -5.28839   0.0171202
         653    -5.04181    -5.28801   0.0170981
         654    -5.03983    -5.28763   0.0170762
         655     -5.0383    -5.28725   0.0170544
         656    -5.03661    -5.28687   0.0170327
         657    -5.03416    -5.28648   0.0170111
         658    -5.03261    -5.28609   0.0169896
         659     -5.0309    -5.28571   0.0169682
         660    -5.02934    -5.28532    0.016947
         661    -5.02733    -5.28493   0.0169258
