#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
        1134     2.51957     1.45379   0.0538238
        1135     2.51195     1.45472   0.0537845
        1136     2.50418     1.45564   0.0537451
        1137     2.49578     1.45656   0.0537056
        1138     2.48772     1.45746    0.053666
        1139     2.47953     1.45836   0.0536264
        1140     2.47144     1.45925   0.0535867
        1141     2.46276     1.46013    0.053547
        1142     2.45419       1.461   0.0535072
        1143     2.44551     1.46186   0.0534673
        1144     2.43696     1.46271   0.0534273
        1145     2.42855     1.46356   0.0533873
        1146     2.41956     1.46439   0.0533473
        1147     2.41048     1.46521   0.0533071
        1148     2.40106     1.46603   0.0532669
        1149      2.3918     1.46684   0.0532267
        1150     2.38246     1.46763   0.0531863
        1151     2.37304     1.46842   0.0531459
        1152     2.36355      1.4692   0.0531055
        1153     2.35398     1.46996    0.053065
        1154     2.34483     1.47072   0.0530244
        1155     2.33488     1.47147   0.0529838
        1156     2.32488     1.47221   0.0529431
        1157     2.31481     1.47294   0.0529023
        1158     2.30493     1.47365   0.0528615
        1159     2.29475     1.47436   0.0528207
        1160     2.28451     1.47506   0.0527797
        1161     2.27398     1.47575   0.0527388
        1162     2.26339     1.47643   0.0526977
        1163     2.25323      1.4771   0.0526567
        1164     2.24278     1.47775   0.0526155
        1165     2.23227      1.4784   0.0525744
        1166      2.2222     1.47904   0.0525331
        1167     2.21183     1.47967   0.0524919
        1168     2.20093     1.48028   0.0524506
        1169     2.18997     1.48089   0.0524092
        1170     2.17921     1.48149   0.0523678
        1171     2.16815     1.48207   0.0523264
        1172     2.15703     1.48265   0.0522849
        1173     2.14635     1.48322   0.0522434
        1174     2.13513     1.48377   0.0522018
        1175     2.12433     1.48432   0.0521603
        1176     2.11324     1.48485   0.0521186
        1177     2.10282     1.48538    0.052077
        1178     2.09138     1.48589   0.0520353
        1179     2.07964     1.48639   0.0519936
        1180     2.06881     1.48689   0.0519519
        1181     2.05793     1.48737   0.0519102
        1182     2.04699     1.48784   0.0518684
        1183     2.03577     1.48831   0.0518266
        1184     2.02498     1.48876   0.0517849
        1185      2.0139      1.4892   0.0517431
        1186     2.00205     1.48964   0.0517012
        1187     1.99065     1.49006   0.0516594
        1188     1.97921     1.49047   0.0516176
        1189      1.9675     1.49087   0.0515757
        1190     1.95625     1.49126   0.0515338
        1191     1.94449     1.49164    0.051492
        1192     1.93271     1.49201   0.0514501
        1193     1.92117     1.49237   0.0514082
        1194     1.90914     1.49272   0.0513664
        1195     1.89784     1.49306   0.0513245
        1196     1.88583     1.49339   0.0512826
        1197     1.87383     1.49371   0.0512408
        1198     1.86308     1.49402   0.0511989
        1199     1.85139     1.49431   0.0511571
        1200        1.84      1.4946   0.0511153
        1201      1.8289     1.49488   0.0510735
        1202     1.81739     1.49515   0.0510317
        1203     1.80595     1.49541   0.0509899
        1204     1.79484     1.49566   0.0509482
        1205     1.78359     1.49589   0.0509065
        1206     1.77269     1.49612   0.0508648
        1207     1.76142     1.49634   0.0508231
        1208     1.75052     1.49655   0.0507815
        1209     1.74025     1.49676   0.0507399
        1210     1.72964     1.49695   0.0506983
        1211      1.7187     1.49713   0.0506568
        1212     1.70842     1.49731   0.0506153
        1213     1.69904     1.49747   0.0505738
        1214     1.68961     1.49763   0.0505324
        1215     1.68085     1.49778    0.050491
        1216     1.67134     1.49792   0.0504497
        1217     1.66228     1.49806   0.0504084
        1218     1.65345     1.49819   0.0503672
        1219     1.64556     1.49831    0.050326
        1220     1.63719     1.49842   0.0502849
        1221     1.62931     1.49853   0.0502439
        1222     1.62143     1.49863   0.0502028
        1223     1.61356     1.49872   0.0501619
        1224     1.60692     1.49881    0.050121
        1225     1.59982     1.49889   0.0500801
        1226     1.59298     1.49897   0.0500393
        1227     1.58666     1.49904   0.0499986
        1228     1.58037     1.49911   0.0499579
        1229     1.57436     1.49917   0.0499173
        1230     1.56887     1.49923   0.0498768
        1231     1.56341     1.49928   0.0498363
        1232     1.55848     1.49933   0.0497959
        1233     1.55382     1.49937   0.0497555
        1234      1.5492     1.49941   0.0497152
        1235     1.54462     1.49945   0.0496749
        1236     1.54007     1.49948   0.0496348
        1237     1.53627     1.49951   0.0495946
        1238     1.53275     1.49954   0.0495546
        1239      1.5295     1.49956   0.0495146
        1240     1.52675     1.49958   0.0494747
        1241     1.52354      1.4996   0.0494348
        1242      1.5201     1.49962    0.049395
        1243     1.51788     1.49963   0.0493553
        1244      1.5159     1.49965   0.0493156
        1245     1.51464     1.49966    0.049276
        1246     1.51265     1.49967   0.0492365
        1247     1.51161     1.49968    0.049197
        1248     1.51079     1.49969   0.0491575
        1249     1.50946      1.4997   0.0491182
        1250      1.5093      1.4997   0.0490789
        1251     1.50862     1.49971   0.0490397
        1252      1.5086     1.49972   0.0490005
        1253     1.50974     1.49973   0.0489614
        1254      1.5096     1.49973   0.0489223
        1255     1.50939     1.49974   0.0488834
        1256     1.50909     1.49975   0.0488444
        1257     1.50991     1.49976   0.0488056
        1258     1.51063     1.49977   0.0487668
        1259     1.51124     1.49977   0.0487281
        1260     1.51149     1.49978   0.0486894
        1261     1.51235     1.49979   0.0486508
        1262     1.51331      1.4998   0.0486122
        1263     1.51438     1.49982   0.0485737
        1264     1.51579     1.49983   0.0485353
        1265     1.51728     1.49984   0.0484969
        1266     1.51813     1.49986   0.0484586
        1267     1.52025     1.49987   0.0484204
        1268     1.52197     1.49989   0.0483822
        1269      1.5235     1.49991   0.0483441
        1270     1.52557     1.49993    0.048306
        1271     1.52769     1.49995    0.048268
        1272     1.52961     1.49997   0.0482301
        1273     1.53206         1.5   0.0481922
        1274     1.53429     1.50003   0.0481544
        1275     1.53632     1.50005   0.0481166
        1276     1.53838     1.50008   0.0480789
        1277     1.53998     1.50012   0.0480413
        1278     1.54208     1.50015   0.0480037
        1279     1.54395     1.50018   0.0479662
        1280     1.54633     1.50022   0.0479287
        1281     1.54847     1.50026   0.0478913
        1282     1.55087      1.5003    0.047854
        1283      1.5528     1.50034   0.0478167
        1284     1.55521     1.50038   0.0477795
        1285     1.55787     1.50042   0.0477423
        1286     1.55981     1.50047   0.0477052
        1287     1.56199     1.50052   0.0476682
        1288     1.56394     1.50057   0.0476312
        1289     1.56564     1.50062   0.0475943
        1290     1.56735     1.50067   0.0475574
        1291     1.56977     1.50072   0.0475206
        1292     1.57243     1.50078   0.0474838
        1293     1.57509     1.50084   0.0474472
        1294     1.57798      1.5009   0.0474105
        1295     1.58038     1.50096    0.047374
        1296     1.58254     1.50102   0.0473374
        1297     1.58516     1.50109    0.047301
        1298      1.5873     1.50115   0.0472646
        1299     1.58942     1.50122   0.0472283
        1300     1.59176     1.50129    0.047192
        1301     1.59481     1.50136   0.0471558
        1302     1.59639     1.50143   0.0471196
        1303     1.59771     1.50151   0.0470835
        1304     1.59973     1.50158   0.0470475
        1305     1.60172     1.50166   0.0470115
        1306     1.60295     1.50174   0.0469755
        1307     1.60463     1.50182   0.0469397
        1308     1.60628      1.5019   0.0469038
        1309     1.60788     1.50198   0.0468681
        1310     1.60871     1.50206   0.0468324
        1311     1.61071     1.50214   0.0467967
        1312     1.61241     1.50223   0.0467611
        1313      1.6143     1.50231   0.0467256
        1314     1.61613      1.5024   0.0466901
        1315     1.61814     1.50249   0.0466547
        1316     1.61961     1.50257   0.0466193
        1317     1.62078     1.50266    0.046584
        1318     1.62188     1.50275   0.0465488
        1319     1.62315     1.50285   0.0465136
        1320     1.62387     1.50294   0.0464784
        1321       1.625     1.50303   0.0464433
        1322      1.6263     1.50312   0.0464083
        1323     1.62752     1.50322   0.0463733
        1324     1.62844     1.50331   0.0463384
        1325      1.6288     1.50341   0.0463035
        1326     1.62957      1.5035   0.0462687
        1327     1.63028      1.5036   0.0462339
        1328     1.63092     1.50369   0.0461992
        1329     1.63126     1.50379   0.0461645
        1330     1.63201     1.50389   0.0461299
        1331     1.63199     1.50398   0.0460954
        1332     1.63239     1.50408   0.0460608
        1333     1.63275     1.50418   0.0460264
        1334     1.63354     1.50427    0.045992
        1335     1.63429     1.50437   0.0459576
        1336     1.63452     1.50447   0.0459233
        1337     1.63449     1.50456   0.0458891
        1338     1.63491     1.50466   0.0458549
        1339     1.63483     1.50476   0.0458208
        1340     1.63498     1.50486   0.0457867
        1341     1.63561     1.50495   0.0457526
        1342     1.63575     1.50505   0.0457186
        1343     1.63614     1.50515   0.0456847
        1344     1.63631     1.50525   0.0456508
        1345     1.63649     1.50534    0.045617
        1346      1.6367     1.50544   0.0455832
        1347     1.63742     1.50554   0.0455495
        1348      1.6377     1.50564   0.0455158
        1349      1.6385     1.50574   0.0454821
        1350     1.63887     1.50583   0.0454486
        1351     1.63953     1.50593    0.045415
        1352     1.64024     1.50603   0.0453815
        1353      1.6403     1.50613   0.0453481
        1354      1.6409     1.50623   0.0453147
        1355     1.64134     1.50633   0.0452814
        1356      1.6416     1.50643   0.0452481
        1357     1.64242     1.50653   0.0452149
        1358      1.6438     1.50663   0.0451817
        1359      1.6443     1.50673   0.0451486
        1360      1.6456     1.50684   0.0451155
        1361     1.64675     1.50694   0.0450825
        1362     1.64773     1.50704   0.0450495
        1363     1.64881     1.50715   0.0450165
        1364     1.64973     1.50725   0.0449837
        1365     1.65121     1.50736   0.0449508
        1366      1.6523     1.50746    0.044918
        1367     1.65347     1.50757   0.0448853
        1368     1.65521     1.50768   0.0448526
        1369     1.65679     1.50779     0.04482
        1370     1.65893      1.5079   0.0447874
        1371     1.66066     1.50801   0.0447549
        1372     1.66295     1.50812   0.0447224
        1373     1.66555     1.50823     0.04469
        1374      1.6675     1.50835   0.0446576
        1375     1.67023     1.50847   0.0446253
        1376     1.67303     1.50859    0.044593
        1377     1.67612     1.50871   0.0445608
        1378     1.67878     1.50883   0.0445286
        1379     1.68126     1.50896   0.0444965
        1380     1.68329     1.50908   0.0444645
        1381     1.68561     1.50921   0.0444324
        1382      1.6882     1.50934   0.0444005
        1383     1.69107     1.50947   0.0443686
        1384     1.69395     1.50961   0.0443367
        1385     1.69686     1.50974   0.0443049
        1386     1.69954     1.50988   0.0442731
        1387     1.70224     1.51002   0.0442414
        1388     1.70493     1.51016   0.0442098
        1389     1.70811      1.5103   0.0441782
        1390     1.71079     1.51044   0.0441466
        1391     1.71323     1.51059   0.0441152
        1392      1.7154     1.51074   0.0440837
        1393     1.71804     1.51089   0.0440523
        1394      1.7204     1.51104    0.044021
        1395     1.72345     1.51119   0.0439897
        1396     1.72622     1.51134   0.0439584
        1397     1.72895      1.5115   0.0439272
        1398     1.73138     1.51166   0.0438961
        1399     1.73377     1.51181    0.043865
        1400     1.73633     1.51198    0.043834
        1401     1.73884     1.51214    0.043803
        1402     1.74128      1.5123    0.043772
        1403     1.74316     1.51247   0.0437412
        1404     1.74521     1.51263   0.0437103
        1405     1.74743      1.5128   0.0436795
        1406     1.75005     1.51297   0.0436488
        1407     1.75138     1.51314   0.0436181
        1408     1.75335     1.51331   0.0435874
        1409       1.755     1.51348   0.0435568
        1410     1.75607     1.51365   0.0435263
        1411     1.75778     1.51382   0.0434958
        1412      1.7594       1.514   0.0434653
        1413      1.7602     1.51417   0.0434349
        1414     1.76164     1.51435   0.0434046
        1415     1.76347     1.51452   0.0433742
        1416     1.76449      1.5147    0.043344
        1417     1.76566     1.51488   0.0433137
        1418      1.7665     1.51505   0.0432836
        1419     1.76725     1.51523   0.0432534
        1420     1.76817     1.51541   0.0432233
        1421     1.76876     1.51559   0.0431933
        1422     1.76879     1.51577   0.0431633
        1423     1.76971     1.51594   0.0431333
        1424     1.76983     1.51612   0.0431034
        1425     1.76988      1.5163   0.0430735
        1426     1.76963     1.51648   0.0430437
        1427     1.76981     1.51666   0.0430139
        1428     1.76944     1.51683   0.0429841
        1429      1.7695     1.51701   0.0429544
        1430     1.76904     1.51719   0.0429247
        1431     1.76973     1.51736   0.0428951
        1432     1.76991     1.51754   0.0428655
        1433     1.76982     1.51771   0.0428359
        1434     1.76946     1.51789   0.0428064
        1435     1.76883     1.51807    0.042777
        1436     1.76868     1.51824   0.0427475
        1437     1.76827     1.51841   0.0427181
        1438     1.76835     1.51859   0.0426888
        1439     1.76818     1.51876   0.0426595
        1440     1.76827     1.51893   0.0426302
        1441     1.76812     1.51911    0.042601
        1442     1.76776     1.51928   0.0425718
        1443     1.76741     1.51945   0.0425426
        1444     1.76734     1.51962   0.0425135
        1445     1.76706     1.51979   0.0424844
        1446     1.76706     1.51997   0.0424554
        1447     1.76735     1.52014   0.0424264
        1448      1.7672     1.52031   0.0423974
        1449     1.76735     1.52048   0.0423685
        1450     1.76756     1.52065   0.0423396
        1451     1.76806     1.52082   0.0423108
        1452     1.76792     1.52099    0.042282
        1453     1.76808     1.52116   0.0422532
        1454      1.7688     1.52133   0.0422245
        1455     1.76959      1.5215   0.0421958
        1456     1.76974     1.52167   0.0421672
        1457     1.77045     1.52184   0.0421386
        1458     1.77125     1.52201   0.0421101
        1459     1.77213     1.52218   0.0420815
        1460      1.7731     1.52236   0.0420531
        1461     1.77392     1.52253   0.0420246
        1462     1.77531      1.5227   0.0419963
        1463     1.77727     1.52287   0.0419679
        1464     1.77812     1.52305   0.0419396
        1465     1.77955     1.52322   0.0419113
        1466     1.78083      1.5234   0.0418831
        1467     1.78172     1.52358   0.0418549
        1468      1.7839     1.52375   0.0418268
        1469     1.78618     1.52393   0.0417987
        1470     1.78806     1.52411   0.0417707
        1471     1.79004     1.52429   0.0417427
        1472      1.7921     1.52447   0.0417147
        1473     1.79425     1.52466   0.0416868
        1474     1.79673     1.52484   0.0416589
        1475     1.79905     1.52503   0.0416311
        1476     1.80168     1.52521   0.0416033
        1477     1.80416      1.5254   0.0415756
        1478     1.80647     1.52559   0.0415479
        1479     1.80884     1.52579   0.0415202
        1480     1.81177     1.52598   0.0414926
        1481     1.81452     1.52617   0.0414651
        1482     1.81756     1.52637   0.0414375
        1483      1.8197     1.52657   0.0414101
        1484      1.8226     1.52677   0.0413826
        1485     1.82531     1.52697   0.0413553
        1486     1.82854     1.52717   0.0413279
        1487     1.83132     1.52738   0.0413006
        1488     1.83437     1.52758   0.0412734
        1489     1.83743     1.52779   0.0412462
        1490     1.84051       1.528   0.0412191
        1491     1.84359     1.52821    0.041192
        1492     1.84643     1.52843   0.0411649
        1493      1.8495     1.52864   0.0411379
        1494     1.85279     1.52886   0.0411109
        1495      1.8563     1.52908    0.041084
        1496     1.85929      1.5293   0.0410571
        1497     1.86248     1.52952   0.0410303
        1498      1.8649     1.52974   0.0410035
        1499     1.86797     1.52997   0.0409768
        1500     1.87026      1.5302   0.0409501
        1501     1.87247     1.53042   0.0409235
        1502     1.87531     1.53065   0.0408969
        1503     1.87782     1.53088   0.0408703
        1504      1.8807     1.53112   0.0408438
        1505     1.88275     1.53135   0.0408173
        1506     1.88492     1.53159   0.0407909
        1507     1.88695     1.53182   0.0407645
        1508     1.88884     1.53206   0.0407382
        1509     1.89035      1.5323   0.0407119
        1510      1.8917     1.53253   0.0406856
        1511     1.89288     1.53277   0.0406594
        1512     1.89365     1.53301   0.0406332
        1513     1.89449     1.53325    0.040607
        1514     1.89563     1.53349   0.0405809
        1515     1.89633     1.53373   0.0405548
        1516     1.89685     1.53397   0.0405288
        1517     1.89693     1.53421   0.0405028
        1518      1.8968     1.53445   0.0404768
        1519     1.89672     1.53468   0.0404509
        1520     1.89619     1.53492   0.0404249
        1521     1.89497     1.53516   0.0403991
        1522     1.89354     1.53539   0.0403732
        1523     1.89264     1.53563   0.0403474
        1524     1.89249     1.53586   0.0403216
        1525     1.89117      1.5361   0.0402958
        1526      1.8899     1.53633   0.0402701
        1527     1.88772     1.53656   0.0402444
        1528     1.88486     1.53679   0.0402187
        1529     1.88279     1.53701    0.040193
        1530     1.88054     1.53724   0.0401674
        1531     1.87836     1.53746   0.0401417
        1532     1.87578     1.53768   0.0401161
        1533     1.87306      1.5379   0.0400906
        1534     1.86995     1.53812    0.040065
        1535     1.86694     1.53833   0.0400395
        1536     1.86358     1.53854    0.040014
        1537     1.86034     1.53875   0.0399885
        1538     1.85725     1.53896    0.039963
        1539     1.85358     1.53916   0.0399376
        1540      1.8496     1.53936   0.0399122
        1541     1.84627     1.53956   0.0398868
        1542     1.84264     1.53976   0.0398614
        1543     1.83922     1.53995    0.039836
        1544     1.83553     1.54015   0.0398107
        1545     1.83181     1.54033   0.0397854
        1546     1.82833     1.54052   0.0397601
        1547     1.82437      1.5407   0.0397348
        1548      1.8209     1.54089   0.0397095
        1549     1.81721     1.54106   0.0396843
        1550     1.81403     1.54124   0.0396591
        1551     1.81042     1.54141   0.0396339
        1552     1.80637     1.54158   0.0396087
        1553      1.8031     1.54175   0.0395836
        1554     1.79941     1.54192   0.0395585
        1555     1.79628     1.54208   0.0395334
        1556     1.79323     1.54224   0.0395083
        1557     1.79002      1.5424   0.0394832
        1558     1.78641     1.54256   0.0394582
        1559     1.78362     1.54271   0.0394332
        1560     1.78093     1.54287   0.0394082
        1561     1.77833     1.54302   0.0393832
        1562      1.7756     1.54317   0.0393583
        1563     1.77321     1.54331   0.0393334
        1564     1.77093     1.54346   0.0393085
        1565     1.76852      1.5436   0.0392837
        1566     1.76597     1.54374   0.0392588
        1567     1.76402     1.54389    0.039234
        1568     1.76217     1.54402   0.0392093
        1569     1.76019     1.54416   0.0391845
        1570     1.75856      1.5443   0.0391598
        1571     1.75679     1.54443   0.0391351
        1572     1.75512     1.54457   0.0391104
        1573     1.75332      1.5447   0.0390858
        1574     1.75209     1.54483   0.0390612
        1575     1.75072     1.54496   0.0390366
        1576     1.74944     1.54509   0.0390121
        1577     1.74897     1.54522   0.0389875
        1578     1.74763     1.54535    0.038963
        1579     1.74637     1.54548   0.0389386
        1580     1.74495      1.5456   0.0389141
        1581     1.74409     1.54573   0.0388897
        1582     1.74307     1.54585   0.0388653
        1583     1.74187     1.54598    0.038841
        1584     1.74218      1.5461   0.0388167
        1585     1.74159     1.54623   0.0387924
        1586     1.74105     1.54635   0.0387681
        1587     1.74058     1.54647   0.0387439
        1588     1.74016     1.54659   0.0387197
        1589     1.73906     1.54671   0.0386955
        1590     1.73848     1.54683   0.0386713
        1591     1.73747     1.54695   0.0386472
        1592     1.73769     1.54707   0.0386231
        1593     1.73745     1.54719   0.0385991
        1594     1.73725     1.54731    0.038575
        1595     1.73707     1.54743    0.038551
        1596     1.73691     1.54755   0.0385271
        1597     1.73676     1.54767   0.0385031
        1598      1.7371     1.54779   0.0384792
        1599     1.73673     1.54791   0.0384553
        1600     1.73636     1.54802   0.0384315
        1601     1.73623     1.54814   0.0384076
        1602     1.73608     1.54826   0.0383838
        1603     1.73545     1.54837   0.0383601
        1604     1.73552     1.54849   0.0383363
        1605     1.73509     1.54861   0.0383126
        1606     1.73463     1.54872   0.0382889
        1607     1.73438     1.54884   0.0382653
        1608     1.73361     1.54895   0.0382417
        1609     1.73401     1.54907   0.0382181
        1610     1.73411     1.54918   0.0381945
        1611     1.73466      1.5493    0.038171
        1612     1.73394     1.54941   0.0381475
        1613     1.73389     1.54953    0.038124
        1614     1.73329     1.54964   0.0381005
        1615     1.73215     1.54975   0.0380771
        1616     1.73165     1.54987   0.0380537
        1617     1.73157     1.54998   0.0380303
        1618     1.73044     1.55009    0.038007
        1619     1.72971      1.5502   0.0379837
        1620      1.7289     1.55031   0.0379604
        1621     1.72776     1.55042   0.0379371
        1622     1.72678     1.55053   0.0379139
        1623     1.72522     1.55064   0.0378907
        1624     1.72429     1.55075   0.0378675
        1625     1.72254     1.55085   0.0378444
        1626     1.72118     1.55096   0.0378212
        1627     1.71901     1.55106   0.0377981
        1628     1.71673     1.55116   0.0377751
        1629     1.71485     1.55126    0.037752
        1630     1.71287     1.55136    0.037729
        1631     1.71079     1.55146    0.037706
        1632      1.7091     1.55155    0.037683
        1633     1.70757     1.55165     0.03766
        1634     1.70546     1.55174   0.0376371
        1635     1.70278     1.55184   0.0376142
        1636     1.70002     1.55193   0.0375913
        1637     1.69717     1.55202   0.0375685
        1638     1.69497      1.5521   0.0375456
        1639     1.69246     1.55219   0.0375228
        1640     1.68963     1.55227      0.0375
        1641     1.68673     1.55235   0.0374773
        1642     1.68329     1.55243   0.0374545
        1643     1.68003     1.55251   0.0374318
        1644     1.67744     1.55259   0.0374091
        1645     1.67456     1.55266   0.0373864
        1646     1.67138     1.55273   0.0373638
        1647     1.66793      1.5528   0.0373412
        1648     1.66492     1.55287   0.0373186
        1649     1.66139     1.55294    0.037296
        1650     1.65832       1.553   0.0372735
        1651     1.65498     1.55306   0.0372509
        1652     1.65186     1.55312   0.0372284
        1653     1.64872     1.55318    0.037206
        1654     1.64532     1.55324   0.0371835
        1655     1.64192     1.55329   0.0371611
        1656     1.63851     1.55334   0.0371387
        1657      1.6351     1.55339   0.0371163
        1658     1.63145     1.55344   0.0370939
        1659      1.6278     1.55348   0.0370716
        1660     1.62439     1.55353   0.0370493
        1661     1.62075     1.55357    0.037027
        1662     1.61736     1.55361   0.0370048
        1663     1.61398     1.55364   0.0369825
        1664     1.61061     1.55368   0.0369603
        1665     1.60702     1.55371   0.0369381
        1666     1.60393     1.55374    0.036916
        1667     1.60037     1.55377   0.0368938
        1668     1.59706     1.55379   0.0368717
        1669     1.59378     1.55382   0.0368496
        1670       1.591     1.55384   0.0368276
        1671     1.58799     1.55386   0.0368055
        1672       1.585     1.55388   0.0367835
        1673     1.58156     1.55389   0.0367616
        1674     1.57788     1.55391   0.0367396
        1675     1.57495     1.55392   0.0367177
        1676      1.5718     1.55393   0.0366958
        1677      1.5689     1.55394   0.0366739
        1678      1.5653     1.55395    0.036652
        1679     1.56195     1.55395   0.0366302
        1680     1.55789     1.55395   0.0366084
        1681     1.55481     1.55395   0.0365866
        1682      1.5515     1.55395   0.0365649
        1683      1.5482     1.55395   0.0365431
        1684     1.54491     1.55394   0.0365214
        1685     1.54188     1.55394   0.0364998
        1686     1.53909     1.55393   0.0364781
        1687     1.53583     1.55392   0.0364565
        1688     1.53305     1.55391   0.0364349
        1689     1.53005     1.55389   0.0364133
        1690     1.52728     1.55388   0.0363918
        1691     1.52453     1.55386   0.0363703
        1692     1.52129     1.55384   0.0363488
        1693     1.51783     1.55382   0.0363273
        1694     1.51532     1.55379   0.0363059
        1695     1.51234     1.55377   0.0362845
        1696     1.50985     1.55374   0.0362631
        1697     1.50688     1.55372   0.0362417
        1698     1.50392     1.55369   0.0362204
        1699     1.50073     1.55366   0.0361991
        1700     1.49802     1.55362   0.0361778
        1701     1.49484     1.55359   0.0361566
        1702     1.49168     1.55355   0.0361353
        1703     1.48876     1.55351   0.0361141
        1704     1.48611     1.55348    0.036093
        1705     1.48299     1.55343   0.0360718
        1706     1.48036     1.55339   0.0360507
        1707     1.47752     1.55335   0.0360296
        1708     1.47495      1.5533   0.0360085
        1709     1.47192     1.55325   0.0359875
        1710     1.46868      1.5532   0.0359665
        1711     1.46595     1.55315   0.0359455
        1712     1.46302      1.5531   0.0359245
        1713      1.4606     1.55305   0.0359036
        1714     1.45775     1.55299   0.0358827
        1715     1.45495     1.55293   0.0358618
        1716     1.45291     1.55287    0.035841
        1717     1.44997     1.55281   0.0358202
        1718     1.44852     1.55275   0.0357994
        1719     1.44617     1.55269   0.0357786
        1720     1.44388     1.55263   0.0357578
        1721     1.44167     1.55256   0.0357371
        1722     1.43976      1.5525   0.0357164
        1723     1.43769     1.55243   0.0356958
        1724     1.43473     1.55236   0.0356751
        1725     1.43282     1.55229   0.0356545
        1726     1.43076     1.55222   0.0356339
        1727     1.42902     1.55215   0.0356134
        1728     1.42713     1.55208   0.0355928
        1729     1.42582     1.55201   0.0355723
        1730     1.42437     1.55193   0.0355518
        1731     1.42303     1.55186   0.0355314
        1732     1.42178     1.55178   0.0355109
        1733     1.42017     1.55171   0.0354905
        1734     1.41938     1.55163   0.0354701
        1735     1.41847     1.55156   0.0354498
        1736     1.41768     1.55148   0.0354294
        1737     1.41724      1.5514   0.0354091
        1738     1.41692     1.55132   0.0353888
        1739     1.41624     1.55125   0.0353686
        1740     1.41617     1.55117   0.0353483
        1741      1.4167     1.55109   0.0353281
        1742     1.41688     1.55101   0.0353079
        1743     1.41694     1.55094   0.0352877
        1744     1.41714     1.55086   0.0352676
        1745     1.41867     1.55078   0.0352475
        1746      1.4184     1.55071   0.0352274
        1747     1.41874     1.55063   0.0352073
        1748     1.41946     1.55056   0.0351872
        1749     1.42055     1.55048   0.0351672
        1750     1.42129     1.55041   0.0351472
        1751     1.42168     1.55034   0.0351272
        1752     1.42268     1.55026   0.0351072
        1753     1.42358     1.55019   0.0350872
        1754     1.42509     1.55012   0.0350673
        1755     1.42673     1.55005   0.0350474
        1756     1.42875     1.54998   0.0350275
        1757     1.43113     1.54991   0.0350076
        1758     1.43316     1.54985   0.0349878
        1759     1.43508     1.54978   0.0349679
        1760     1.43688     1.54972   0.0349481
        1761     1.43953     1.54965   0.0349283
        1762     1.44231     1.54959   0.0349086
        1763     1.44497     1.54953   0.0348888
        1764     1.44824     1.54948   0.0348691
        1765     1.45162     1.54942   0.0348494
        1766     1.45465     1.54937   0.0348297
        1767     1.45731     1.54932     0.03481
        1768     1.46105     1.54927   0.0347904
        1769     1.46442     1.54922   0.0347707
        1770     1.46791     1.54917   0.0347511
        1771     1.47151     1.54913   0.0347315
        1772     1.47522     1.54909   0.0347119
        1773     1.47807     1.54905   0.0346924
        1774     1.48175     1.54901   0.0346729
        1775     1.48554     1.54897   0.0346533
        1776     1.48991     1.54894   0.0346338
        1777     1.49463     1.54891   0.0346144
        1778      1.4992     1.54888   0.0345949
        1779     1.50387     1.54886   0.0345755
        1780     1.50864     1.54883   0.0345561
        1781     1.51327     1.54881   0.0345367
        1782     1.51726      1.5488   0.0345173
        1783     1.52158     1.54878   0.0344979
        1784     1.52648     1.54877   0.0344786
        1785     1.53122     1.54876   0.0344593
        1786     1.53606     1.54875     0.03444
        1787     1.54098     1.54875   0.0344207
        1788     1.54647     1.54874   0.0344015
        1789      1.5518     1.54875   0.0343822
        1790     1.55721     1.54875    0.034363
        1791     1.56295     1.54876   0.0343438
        1792     1.56781     1.54877   0.0343247
        1793     1.57347     1.54878   0.0343055
        1794     1.57922      1.5488   0.0342864
        1795     1.58528     1.54882   0.0342673
        1796     1.59142     1.54884   0.0342483
        1797     1.59741     1.54887   0.0342292
        1798     1.60347      1.5489   0.0342102
        1799     1.60937     1.54894   0.0341912
        1800     1.61607     1.54897   0.0341722
        1801     1.62165     1.54901   0.0341533
        1802     1.62827     1.54906   0.0341343
        1803     1.63473      1.5491   0.0341154
        1804     1.64103     1.54916   0.0340966
        1805     1.64765     1.54921   0.0340777
        1806     1.65411     1.54927   0.0340589
        1807     1.66042     1.54933   0.0340401
        1808     1.66729      1.5494   0.0340213
        1809     1.67448     1.54946   0.0340026
        1810     1.68153     1.54954   0.0339839
        1811     1.68866     1.54961   0.0339652
        1812     1.69539     1.54969   0.0339466
        1813     1.70294     1.54978   0.0339279
        1814     1.71011     1.54987   0.0339094
        1815     1.71785     1.54996   0.0338908
        1816     1.72568     1.55006   0.0338723
        1817     1.73337     1.55016   0.0338538
        1818      1.7414     1.55026   0.0338353
        1819     1.74978     1.55037   0.0338169
        1820     1.75802     1.55049   0.0337985
        1821     1.76613      1.5506   0.0337802
        1822     1.77434     1.55073   0.0337618
        1823     1.78243     1.55085   0.0337436
        1824     1.79087     1.55099   0.0337253
        1825     1.79967     1.55112   0.0337071
        1826     1.80811     1.55126   0.0336889
        1827     1.81715     1.55141   0.0336708
        1828     1.82608     1.55156   0.0336527
        1829     1.83634     1.55171   0.0336347
        1830     1.84552     1.55188   0.0336167
        1831     1.85556     1.55204   0.0335988
        1832     1.86501     1.55221   0.0335808
        1833     1.87436     1.55239    0.033563
        1834     1.88433     1.55257   0.0335452
        1835     1.89421     1.55276   0.0335274
