#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
         755     9.45287     9.68297    0.057095
         756     9.45991     9.68267   0.0570203
         757     9.46692     9.68239   0.0569457
         758     9.47532     9.68211   0.0568712
         759     9.48154     9.68185   0.0567969
         760     9.48842     9.68159   0.0567227
         761     9.49595     9.68135   0.0566487
         762     9.50199     9.68112   0.0565748
         763     9.50866     9.68089   0.0565012
         764     9.51595     9.68067   0.0564276
         765     9.52244     9.68047   0.0563542
         766     9.52882     9.68027    0.056281
         767     9.53508     9.68008   0.0562079
         768     9.54193      9.6799    0.056135
         769     9.54724     9.67973   0.0560623
         770     9.55241     9.67956   0.0559897
         771     9.55814      9.6794   0.0559174
         772     9.56301     9.67925   0.0558451
         773     9.56913     9.67911   0.0557731
         774     9.57509     9.67898   0.0557012
         775     9.57945     9.67885   0.0556294
         776     9.58434     9.67873   0.0555579
         777     9.58904     9.67861   0.0554865
         778     9.59426      9.6785   0.0554153
         779     9.59787      9.6784   0.0553442
         780     9.60199      9.6783   0.0552734
         781     9.60731     9.67821   0.0552027
         782     9.61101     9.67812   0.0551322
         783      9.6145     9.67804   0.0550618
         784     9.61848     9.67797   0.0549916
         785     9.62224      9.6779   0.0549216
         786     9.62508     9.67783   0.0548518
         787      9.6277     9.67776   0.0547821
         788     9.62939      9.6777   0.0547126
         789     9.62663     9.67764   0.0546433
         790     9.62859     9.67758   0.0545742
         791     9.63033     9.67752   0.0545052
         792     9.63115     9.67746   0.0544365
         793     9.63105      9.6774   0.0543678
         794     9.63003     9.67734   0.0542994
         795     9.63092     9.67728   0.0542311
         796      9.6323     9.67723    0.054163
         797     9.63348     9.67717   0.0540951
         798     9.63375     9.67712   0.0540273
         799     9.63382     9.67706   0.0539597
         800      9.6337     9.67701   0.0538923
         801     9.63409     9.67695   0.0538251
         802     9.63288      9.6769    0.053758
         803     9.63432     9.67685   0.0536911
         804     9.63416     9.67679   0.0536243
         805     9.63313     9.67674   0.0535577
         806     9.63193     9.67668   0.0534913
         807     9.63127     9.67663    0.053425
         808     9.62762     9.67657    0.053359
         809     9.62735     9.67651    0.053293
         810     9.62622     9.67644   0.0532273
         811     9.62353     9.67638   0.0531617
         812      9.6214     9.67631   0.0530963
         813     9.61984     9.67624    0.053031
         814     9.61744     9.67617   0.0529659
         815     9.61491     9.67609    0.052901
         816     9.61226     9.67602   0.0528362
         817     9.61089     9.67594   0.0527716
         818     9.60799     9.67585   0.0527071
         819     9.60357     9.67576   0.0526428
         820     9.59973     9.67567   0.0525787
         821     9.59579     9.67557   0.0525148
         822     9.59315     9.67547    0.052451
         823     9.58971     9.67537   0.0523874
         824     9.58617     9.67526   0.0523239
         825     9.58253     9.67515   0.0522606
         826     9.57809     9.67503   0.0521975
         827     9.57427     9.67491   0.0521345
         828     9.57037     9.67478   0.0520717
         829     9.56638     9.67465    0.052009
         830     9.56232     9.67452   0.0519465
         831     9.55888     9.67438   0.0518842
         832     9.55467     9.67423   0.0518221
         833     9.54969     9.67408   0.0517601
         834     9.54676     9.67393   0.0516982
         835     9.54165     9.67377   0.0516365
         836     9.53649     9.67361    0.051575
         837     9.53198     9.67344   0.0515137
         838     9.52813     9.67327   0.0514525
         839     9.52282     9.67309   0.0513915
         840      9.5196      9.6729   0.0513307
         841     9.51563     9.67272     0.05127
         842     9.51093     9.67253   0.0512094
         843     9.50621     9.67233   0.0511491
         844     9.50076     9.67212   0.0510889
         845     9.49531     9.67192   0.0510288
         846     9.48915      9.6717    0.050969
         847     9.48439     9.67148   0.0509093
         848     9.48035     9.67125   0.0508497
         849     9.47632     9.67102   0.0507904
         850      9.4709     9.67079   0.0507312
         851     9.46621     9.67055   0.0506721
         852     9.46156      9.6703   0.0506132
         853     9.45766     9.67005   0.0505545
         854     9.45591      9.6698   0.0504959
         855      9.4521     9.66955   0.0504375
         856     9.44553     9.66929   0.0503793
         857     9.44045     9.66902   0.0503212
         858     9.43685     9.66875   0.0502633
         859     9.43194     9.66847   0.0502055
         860     9.42924     9.66819   0.0501479
         861     9.42523     9.66791   0.0500905
         862     9.42203     9.66763   0.0500332
         863     9.41967     9.66734    0.049976
         864     9.41602     9.66705    0.049919
         865     9.41322     9.66676   0.0498622
         866     9.40915     9.66646   0.0498055
         867     9.40595     9.66616   0.0497489
         868     9.40291     9.66585   0.0496925
         869     9.40074     9.66555   0.0496363
         870     9.39875     9.66524   0.0495802
         871     9.39625     9.66493   0.0495242
         872     9.39464     9.66462   0.0494684
         873     9.39112     9.66431   0.0494127
         874     9.38781     9.66399   0.0493572
         875     9.38543     9.66368   0.0493018
         876     9.38327     9.66336   0.0492466
         877     9.38133     9.66303   0.0491915
         878     9.38176     9.66271   0.0491365
         879     9.38031     9.66239   0.0490816
         880     9.37981     9.66207   0.0490269
         881     9.38097     9.66175   0.0489723
         882     9.38028     9.66143   0.0489178
         883     9.37985     9.66111   0.0488635
         884     9.38039      9.6608   0.0488092
         885      9.3812     9.66048   0.0487551
         886     9.38227     9.66017   0.0487011
         887     9.38574     9.65986   0.0486472
         888     9.38735     9.65955   0.0485933
         889     9.39066     9.65925   0.0485396
         890     9.39282     9.65895    0.048486
         891     9.39667     9.65865   0.0484325
         892     9.39938     9.65836   0.0483791
         893     9.40235     9.65808   0.0483257
         894      9.4063      9.6578   0.0482725
         895     9.40981     9.65752   0.0482194
         896     9.41288     9.65725   0.0481663
         897     9.41549     9.65698   0.0481134
         898     9.41976     9.65671   0.0480605
         899     9.42287     9.65645   0.0480078
         900     9.42691      9.6562   0.0479551
         901     9.43401     9.65595   0.0479025
         902     9.43991     9.65571     0.04785
         903     9.44461     9.65548   0.0477976
         904     9.45164     9.65525   0.0477452
         905     9.45673     9.65503    0.047693
         906     9.46413     9.65482   0.0476408
         907     9.47099     9.65462   0.0475887
         908       9.478     9.65442   0.0475367
         909     9.48375     9.65424   0.0474848
         910     9.48893     9.65405   0.0474329
         911     9.49352     9.65388   0.0473812
         912     9.50033     9.65371   0.0473295
         913     9.50652     9.65355    0.047278
         914     9.51421      9.6534   0.0472265
         915     9.52337     9.65325   0.0471751
         916     9.53257     9.65312   0.0471238
         917     9.54111       9.653   0.0470726
         918     9.54824     9.65289   0.0470214
         919     9.55608     9.65278   0.0469704
         920     9.56179     9.65268   0.0469194
         921     9.56888     9.65259   0.0468686
         922     9.57592     9.65251   0.0468178
         923     9.58291     9.65243   0.0467671
         924     9.59051     9.65237   0.0467166
         925     9.59732     9.65231   0.0466661
         926     9.60544     9.65226   0.0466157
         927     9.61272     9.65221   0.0465655
         928     9.61845     9.65218   0.0465153
         929     9.62403     9.65215   0.0464652
         930     9.63228     9.65212   0.0464153
         931     9.63893     9.65211   0.0463654
         932     9.64539      9.6521   0.0463157
         933     9.64953      9.6521    0.046266
         934     9.65698     9.65211   0.0462165
         935      9.6635     9.65212   0.0461671
         936     9.66837     9.65213   0.0461178
         937      9.6737     9.65216   0.0460686
         938     9.67736     9.65218   0.0460194
         939     9.68147     9.65222   0.0459704
         940     9.68389     9.65225   0.0459216
         941     9.68674     9.65229   0.0458728
         942     9.69002     9.65233   0.0458241
         943      9.6923     9.65237   0.0457755
         944     9.69499     9.65241    0.045727
         945     9.69739     9.65246   0.0456787
         946     9.69737     9.65251   0.0456304
         947     9.69988     9.65256   0.0455823
         948     9.69997     9.65261   0.0455342
         949     9.70117     9.65266   0.0454863
         950     9.70277     9.65271   0.0454384
         951     9.70338     9.65277   0.0453907
         952     9.70299     9.65282    0.045343
         953     9.70301     9.65287   0.0452955
         954     9.70205     9.65292    0.045248
         955     9.70152     9.65297   0.0452007
         956     9.70071     9.65302   0.0451534
         957     9.69964     9.65307   0.0451062
         958     9.69832     9.65312   0.0450592
         959     9.69675     9.65317   0.0450122
         960     9.69424     9.65321   0.0449654
         961     9.69221     9.65325   0.0449186
         962     9.68996     9.65329   0.0448719
         963     9.68751     9.65332   0.0448253
         964     9.68487     9.65336   0.0447788
         965     9.68275     9.65339   0.0447325
         966     9.67836     9.65341   0.0446862
         967     9.67593     9.65343   0.0446399
         968     9.67336     9.65346   0.0445938
         969     9.66926     9.65347   0.0445478
         970     9.66575     9.65348   0.0445019
         971     9.66145     9.65349   0.0444561
         972     9.65849      9.6535   0.0444103
         973     9.65475      9.6535   0.0443647
         974     9.64956      9.6535   0.0443191
         975     9.64576     9.65349   0.0442737
         976     9.64195     9.65348   0.0442283
         977     9.63814     9.65346   0.0441831
         978     9.63507     9.65344   0.0441379
         979     9.63062     9.65342   0.0440928
         980     9.62765     9.65339   0.0440478
         981     9.62404     9.65336   0.0440029
         982     9.62124     9.65333   0.0439581
         983     9.61853     9.65329   0.0439134
         984     9.61737     9.65326   0.0438688
         985     9.61423     9.65322   0.0438243
         986     9.61195     9.65318   0.0437799
         987     9.60843     9.65313   0.0437355
         988      9.6051     9.65308   0.0436913
         989     9.60267     9.65303   0.0436471
         990     9.60117     9.65298   0.0436031
         991     9.59708     9.65292   0.0435591
         992     9.59534     9.65286   0.0435153
         993     9.59386      9.6528   0.0434715
         994     9.59194     9.65274   0.0434278
         995     9.59171     9.65268   0.0433842
         996     9.58966     9.65262   0.0433407
         997     9.58861     9.65255   0.0432972
         998     9.58786     9.65249   0.0432539
         999     9.58744     9.65242   0.0432107
        1000     9.58663     9.65236   0.0431675
        1001     9.58757     9.65229   0.0431244
        1002     9.58885     9.65223   0.0430814
        1003     9.59188     9.65217   0.0430385
        1004     9.59384     9.65211   0.0429957
        1005     9.59544     9.65206   0.0429529
        1006      9.5988       9.652   0.0429103
        1007     9.60322     9.65195   0.0428677
        1008     9.60658     9.65191   0.0428252
        1009     9.61029     9.65187   0.0427828
        1010     9.61294     9.65183   0.0427404
        1011     9.61946      9.6518   0.0426982
        1012     9.62278     9.65177    0.042656
        1013     9.62644     9.65174   0.0426139
        1014     9.62972     9.65172   0.0425719
        1015     9.63614     9.65171   0.0425299
        1016     9.64217      9.6517   0.0424881
        1017      9.6485     9.65169   0.0424463
        1018     9.65653      9.6517   0.0424046
        1019     9.66343     9.65171    0.042363
        1020      9.6706     9.65173   0.0423215
        1021     9.67661     9.65175     0.04228
        1022     9.68427     9.65178   0.0422387
        1023     9.69285     9.65183   0.0421974
        1024     9.70023     9.65187   0.0421562
        1025     9.70921     9.65193   0.0421151
        1026     9.71978     9.65199   0.0420741
        1027     9.72837     9.65207   0.0420332
        1028      9.7371     9.65215   0.0419924
        1029     9.74594     9.65224   0.0419517
        1030     9.75417     9.65234   0.0419111
        1031     9.76457     9.65245   0.0418706
        1032     9.77432     9.65257   0.0418302
        1033     9.78409      9.6527   0.0417899
        1034     9.79315     9.65283   0.0417497
        1035     9.80219     9.65298   0.0417096
        1036     9.81048     9.65313   0.0416696
        1037      9.8201     9.65329   0.0416297
        1038     9.82821     9.65346     0.04159
        1039      9.8362     9.65363   0.0415503
        1040     9.84405     9.65382   0.0415108
        1041     9.85242     9.65401   0.0414713
        1042      9.8599      9.6542    0.041432
        1043     9.86998     9.65441   0.0413928
        1044     9.87628     9.65462   0.0413537
        1045     9.88302     9.65484   0.0413147
        1046     9.89018     9.65507   0.0412758
        1047     9.89702      9.6553    0.041237
        1048     9.90211     9.65553   0.0411983
        1049     9.90755     9.65577   0.0411598
        1050     9.91261     9.65602   0.0411213
        1051     9.91869     9.65627   0.0410829
        1052     9.92223     9.65652   0.0410447
        1053     9.92745     9.65678   0.0410065
        1054     9.93293     9.65704   0.0409684
        1055     9.93652     9.65731   0.0409304
        1056     9.94104     9.65758   0.0408926
        1057     9.94365     9.65785   0.0408548
        1058     9.94505     9.65812   0.0408171
        1059     9.94664     9.65839   0.0407794
        1060      9.9477     9.65866   0.0407419
        1061     9.94753     9.65893   0.0407044
        1062     9.94822     9.65921    0.040667
        1063     9.94766     9.65948   0.0406296
        1064     9.94514     9.65975   0.0405923
        1065     9.94278     9.66001   0.0405551
        1066     9.93986     9.66028   0.0405179
        1067      9.9371     9.66053   0.0404807
        1068     9.93238     9.66079   0.0404436
        1069     9.92711     9.66104   0.0404066
        1070     9.92342     9.66128   0.0403695
        1071     9.91778     9.66152   0.0403326
        1072     9.91232     9.66176   0.0402956
        1073     9.90635     9.66198   0.0402587
        1074     9.90057     9.66221   0.0402218
        1075     9.89358     9.66242    0.040185
        1076     9.88399     9.66263   0.0401482
        1077     9.87676     9.66283   0.0401114
        1078     9.86694     9.66302   0.0400746
        1079     9.85738      9.6632   0.0400379
        1080      9.8488     9.66337   0.0400012
        1081      9.8391     9.66353   0.0399645
        1082      9.8297     9.66368   0.0399279
        1083     9.81922     9.66383   0.0398913
        1084     9.80837     9.66396   0.0398547
        1085     9.79718     9.66408   0.0398181
        1086     9.78566      9.6642   0.0397816
        1087     9.77453      9.6643   0.0397452
        1088     9.76452     9.66439   0.0397087
        1089     9.75283     9.66447   0.0396724
        1090     9.74089     9.66454    0.039636
        1091     9.72801      9.6646   0.0395997
        1092     9.71492     9.66465   0.0395635
        1093     9.70305     9.66468   0.0395273
        1094     9.68888      9.6647   0.0394912
        1095     9.67528     9.66471   0.0394551
        1096     9.66154     9.66471   0.0394191
        1097     9.64698     9.66469   0.0393832
        1098     9.63305     9.66466   0.0393473
        1099     9.61833     9.66462   0.0393116
        1100     9.60428     9.66457   0.0392759
        1101     9.59019      9.6645   0.0392403
        1102      9.5761     9.66442   0.0392047
        1103     9.56131     9.66433   0.0391693
        1104     9.55009     9.66422   0.0391339
        1105     9.53609     9.66411   0.0390987
        1106     9.51933     9.66398   0.0390636
        1107      9.5055     9.66383   0.0390285
        1108     9.49106     9.66368   0.0389936
        1109     9.47676     9.66351   0.0389588
        1110     9.46402     9.66333   0.0389242
        1111     9.45074     9.66314   0.0388896
        1112     9.43905     9.66294   0.0388551
        1113     9.42616     9.66272   0.0388208
        1114      9.4135      9.6625   0.0387866
        1115     9.40107     9.66226   0.0387525
        1116     9.38819     9.66202   0.0387186
        1117     9.37699     9.66176   0.0386848
        1118     9.36467      9.6615   0.0386511
        1119     9.35194     9.66122   0.0386175
        1120     9.34024     9.66094   0.0385841
        1121     9.33029     9.66064   0.0385508
        1122     9.31927     9.66034   0.0385177
        1123     9.31003     9.66002   0.0384846
        1124     9.30116      9.6597   0.0384517
        1125     9.29198     9.65938   0.0384189
        1126      9.2839     9.65904   0.0383862
        1127     9.27482      9.6587   0.0383537
        1128     9.26758     9.65836   0.0383213
        1129     9.26006       9.658   0.0382889
        1130     9.25581     9.65765   0.0382567
        1131      9.2506     9.65729   0.0382246
        1132     9.24514     9.65692   0.0381925
        1133     9.23803     9.65655   0.0381606
        1134     9.23351     9.65618   0.0381288
        1135     9.22947     9.65581   0.0380971
        1136     9.22521     9.65543   0.0380654
        1137     9.22145     9.65504   0.0380338
        1138     9.21889     9.65466   0.0380024
        1139     9.21753     9.65428   0.0379709
        1140     9.21597     9.65389   0.0379396
        1141     9.21632     9.65351   0.0379083
        1142     9.21436     9.65312    0.037877
        1143      9.2129     9.65274   0.0378458
        1144     9.21266     9.65236   0.0378147
        1145     9.21363     9.65197   0.0377836
        1146     9.21723     9.65159   0.0377526
        1147      9.2178     9.65121   0.0377215
        1148     9.21958     9.65084   0.0376905
        1149     9.22116     9.65046   0.0376596
        1150     9.22535     9.65009   0.0376287
        1151     9.22792     9.64973   0.0375978
        1152     9.23099     9.64936   0.0375669
        1153     9.23595     9.64901    0.037536
        1154     9.24068     9.64865   0.0375052
        1155      9.2473      9.6483   0.0374743
        1156     9.25297     9.64796   0.0374434
        1157     9.25769     9.64763   0.0374126
        1158     9.26216     9.64729   0.0373818
        1159     9.26989     9.64697   0.0373509
        1160     9.27735     9.64665   0.0373201
        1161      9.2824     9.64633   0.0372893
        1162     9.28999     9.64603   0.0372584
        1163      9.3001     9.64573   0.0372276
        1164     9.30848     9.64544   0.0371967
        1165     9.31865     9.64516   0.0371659
        1166     9.32636     9.64489    0.037135
        1167     9.33586     9.64462   0.0371041
        1168     9.34499     9.64437   0.0370732
        1169     9.35587     9.64412   0.0370423
        1170     9.36707     9.64388   0.0370114
        1171     9.37857     9.64366   0.0369805
        1172     9.39108     9.64344   0.0369496
        1173     9.40387     9.64324   0.0369187
        1174     9.41763     9.64304   0.0368877
        1175     9.42811     9.64286   0.0368568
        1176     9.44023     9.64269   0.0368258
        1177     9.45186     9.64253   0.0367949
        1178     9.46511     9.64238    0.036764
        1179     9.47855     9.64224   0.0367331
        1180     9.49145     9.64211   0.0367021
        1181     9.50521     9.64199   0.0366713
        1182     9.51841     9.64189   0.0366404
        1183     9.53103     9.64179   0.0366095
        1184     9.54446     9.64171   0.0365787
        1185     9.56009     9.64164   0.0365479
        1186     9.57368     9.64159   0.0365171
        1187     9.58873     9.64154   0.0364864
        1188     9.60312     9.64151   0.0364557
        1189     9.61894     9.64149    0.036425
        1190     9.63194     9.64148   0.0363944
        1191     9.64774     9.64149   0.0363639
        1192     9.66139      9.6415   0.0363334
        1193     9.67499     9.64153   0.0363029
        1194     9.68852     9.64157   0.0362725
        1195     9.70267     9.64162   0.0362422
        1196     9.71671     9.64169    0.036212
        1197     9.73275     9.64176   0.0361818
        1198     9.74654     9.64185   0.0361517
        1199     9.75946     9.64195   0.0361217
        1200      9.7722     9.64206   0.0360917
        1201     9.78546     9.64217   0.0360619
        1202      9.7978      9.6423   0.0360321
        1203     9.81061     9.64244   0.0360024
        1204     9.82389     9.64259   0.0359729
        1205      9.8369     9.64276   0.0359434
        1206     9.84822     9.64293    0.035914
        1207     9.85924     9.64311   0.0358847
        1208     9.87065     9.64329   0.0358554
        1209     9.88384     9.64349   0.0358263
        1210     9.89457      9.6437   0.0357973
        1211     9.90492     9.64392   0.0357684
        1212     9.91419     9.64414   0.0357396
        1213     9.92377     9.64437   0.0357109
        1214     9.93364     9.64461   0.0356823
        1215     9.94308     9.64485   0.0356537
        1216     9.95137     9.64511   0.0356253
        1217     9.95849     9.64536    0.035597
        1218     9.96585     9.64563   0.0355687
        1219     9.97271     9.64589   0.0355405
        1220     9.97907     9.64617   0.0355125
        1221     9.98562     9.64645   0.0354845
        1222     9.99094     9.64673   0.0354566
        1223     9.99571     9.64701   0.0354287
        1224     10.0006      9.6473   0.0354009
        1225      10.005     9.64759   0.0353732
        1226     10.0074     9.64789   0.0353456
        1227     10.0106     9.64818    0.035318
        1228     10.0132     9.64848   0.0352905
        1229     10.0146     9.64878   0.0352631
        1230     10.0146     9.64908   0.0352357
        1231     10.0147     9.64937   0.0352083
        1232     10.0142     9.64967    0.035181
        1233     10.0131     9.64996   0.0351537
        1234     10.0114     9.65026   0.0351264
        1235     10.0083     9.65055   0.0350991
        1236     10.0047     9.65083   0.0350719
        1237     10.0004     9.65112   0.0350447
        1238     9.99621     9.65139   0.0350175
        1239      9.9907     9.65167   0.0349903
        1240      9.9853     9.65194   0.0349631
        1241     9.97929      9.6522   0.0349359
        1242     9.97128     9.65246   0.0349088
        1243      9.9648     9.65271   0.0348816
        1244     9.95773     9.65295   0.0348544
        1245     9.94869     9.65319   0.0348272
        1246      9.9391     9.65342      0.0348
        1247     9.92895     9.65364   0.0347728
        1248     9.91828     9.65385   0.0347456
        1249     9.90638     9.65406   0.0347184
        1250      9.8975     9.65425   0.0346911
        1251     9.88673     9.65444   0.0346639
        1252     9.87478     9.65461   0.0346367
        1253     9.86238     9.65478   0.0346094
        1254     9.84884     9.65493   0.0345822
        1255     9.83489     9.65508   0.0345549
        1256     9.82053     9.65521   0.0345277
        1257     9.80581     9.65533   0.0345004
        1258     9.79073     9.65544   0.0344731
        1259     9.77602     9.65553   0.0344459
        1260     9.76029     9.65562   0.0344187
        1261     9.74568     9.65569   0.0343914
        1262     9.73151     9.65575   0.0343642
        1263     9.71567     9.65579   0.0343371
        1264     9.69962     9.65583   0.0343099
        1265     9.68335     9.65585   0.0342828
        1266     9.66621     9.65586   0.0342557
        1267     9.64819     9.65585   0.0342287
        1268     9.63003     9.65583   0.0342017
        1269     9.61245      9.6558   0.0341748
        1270     9.59549     9.65575   0.0341479
        1271     9.57916     9.65569   0.0341211
        1272     9.56347     9.65562   0.0340943
        1273     9.54705     9.65553   0.0340676
        1274     9.53061     9.65543    0.034041
        1275     9.51347     9.65532   0.0340145
        1276     9.49565      9.6552   0.0339881
        1277     9.47858     9.65506   0.0339618
        1278     9.46086     9.65491   0.0339355
        1279     9.44393     9.65474   0.0339094
        1280     9.42709     9.65457   0.0338834
        1281     9.41106     9.65437   0.0338575
        1282     9.39516     9.65417   0.0338316
        1283     9.37799     9.65396    0.033806
        1284     9.36309     9.65373   0.0337804
        1285     9.34695     9.65349   0.0337549
        1286     9.33098     9.65324   0.0337296
        1287      9.3138     9.65298   0.0337045
        1288     9.29824      9.6527   0.0336794
        1289      9.2843     9.65242   0.0336545
        1290     9.26918     9.65212   0.0336297
        1291     9.25358     9.65181   0.0336051
        1292     9.23823     9.65149   0.0335806
        1293     9.22453     9.65116   0.0335563
        1294     9.20969     9.65082   0.0335321
        1295     9.19653     9.65047    0.033508
        1296     9.18152     9.65011   0.0334841
        1297     9.16749     9.64973   0.0334603
        1298     9.15446     9.64935   0.0334367
        1299     9.14171     9.64896   0.0334133
        1300     9.13067     9.64856     0.03339
        1301     9.11782     9.64816   0.0333668
        1302     9.10668     9.64774   0.0333438
        1303     9.09514     9.64732   0.0333209
        1304     9.08321     9.64688   0.0332981
        1305       9.073     9.64644   0.0332755
        1306     9.06241       9.646    0.033253
        1307     9.05142     9.64554   0.0332307
        1308     9.04218     9.64508   0.0332085
        1309     9.03536     9.64461   0.0331864
        1310     9.02747     9.64414   0.0331644
        1311     9.01778     9.64367   0.0331425
        1312     9.00982     9.64318   0.0331208
        1313      9.0015     9.64269   0.0330992
        1314      8.9935      9.6422   0.0330777
        1315     8.98655      9.6417   0.0330563
        1316     8.97992      9.6412    0.033035
        1317     8.97152     9.64069   0.0330138
        1318     8.96486     9.64018   0.0329928
        1319     8.95712     9.63966   0.0329718
        1320     8.95114     9.63914    0.032951
        1321      8.9455     9.63861   0.0329302
        1322     8.93949     9.63808   0.0329095
        1323     8.93524     9.63755   0.0328889
        1324     8.92992     9.63702   0.0328684
        1325     8.92494     9.63648    0.032848
        1326     8.92171     9.63594   0.0328277
        1327     8.91954      9.6354   0.0328074
        1328      8.9149     9.63486   0.0327872
        1329     8.91271     9.63432    0.032767
        1330     8.91158     9.63377   0.0327469
        1331     8.91009     9.63323   0.0327268
        1332     8.90683     9.63268   0.0327068
        1333     8.90675     9.63214   0.0326867
        1334      8.9049     9.63159   0.0326668
        1335      8.9034     9.63105   0.0326469
        1336     8.90225      9.6305    0.032627
        1337     8.90217     9.62996   0.0326071
        1338     8.90102     9.62941   0.0325873
        1339     8.90164     9.62887   0.0325675
        1340     8.90262     9.62833   0.0325477
        1341     8.90395     9.62779   0.0325279
        1342     8.90634     9.62725   0.0325081
        1343     8.90838     9.62671   0.0324883
        1344     8.91078     9.62618   0.0324685
        1345     8.91424     9.62565   0.0324487
        1346     8.91735     9.62513   0.0324289
        1347     8.92011      9.6246    0.032409
        1348     8.92394     9.62408   0.0323891
        1349     8.92813     9.62357   0.0323692
        1350     8.93338     9.62306   0.0323493
        1351     8.93758     9.62255   0.0323293
        1352     8.94215     9.62204   0.0323093
        1353     8.94778     9.62155   0.0322893
        1354     8.95448     9.62105   0.0322692
        1355     8.95942     9.62057   0.0322491
        1356     8.96472     9.62008   0.0322289
        1357      8.9718      9.6196   0.0322087
        1358     8.97996     9.61913   0.0321884
        1359     8.98848     9.61867   0.0321681
        1360     8.99666     9.61821   0.0321477
        1361     9.00451     9.61776   0.0321272
        1362     9.01202     9.61732   0.0321067
        1363     9.02132     9.61688   0.0320862
        1364       9.031     9.61645   0.0320655
        1365     9.03964     9.61603   0.0320448
        1366     9.05007     9.61561    0.032024
        1367     9.06159     9.61521   0.0320032
        1368     9.07278     9.61481   0.0319822
        1369     9.08436     9.61442   0.0319612
        1370     9.09703     9.61405   0.0319401
        1371     9.10937     9.61368   0.0319189
        1372     9.12281     9.61332   0.0318977
        1373     9.13594     9.61297   0.0318763
        1374     9.15015     9.61263   0.0318549
        1375     9.16334     9.61231   0.0318334
        1376     9.17692     9.61199   0.0318119
        1377       9.193     9.61169   0.0317902
        1378     9.21018      9.6114   0.0317685
        1379     9.22562     9.61112   0.0317467
        1380     9.24074     9.61085   0.0317248
        1381     9.25624     9.61059   0.0317029
        1382     9.27284     9.61035   0.0316809
        1383     9.28981     9.61011   0.0316588
        1384     9.30716      9.6099   0.0316367
        1385     9.32417     9.60969   0.0316145
        1386     9.34296      9.6095   0.0315923
        1387     9.36211     9.60932     0.03157
        1388     9.38162     9.60915   0.0315477
        1389     9.40148     9.60901   0.0315254
        1390     9.42098     9.60887    0.031503
        1391      9.4394     9.60875   0.0314806
        1392     9.45956     9.60864   0.0314581
        1393     9.48145     9.60855   0.0314357
        1394     9.50223     9.60847   0.0314132
        1395     9.52332     9.60841   0.0313908
        1396     9.54752     9.60837   0.0313683
        1397     9.56705     9.60834   0.0313459
        1398     9.58896     9.60833   0.0313234
        1399     9.61253     9.60833    0.031301
        1400     9.63492     9.60835   0.0312787
        1401     9.65682     9.60838   0.0312564
        1402     9.68034     9.60843   0.0312341
        1403     9.70334      9.6085   0.0312119
        1404     9.72651     9.60858   0.0311898
        1405     9.75053     9.60869   0.0311678
        1406     9.77398      9.6088   0.0311458
        1407     9.79684     9.60894    0.031124
        1408     9.82048     9.60909   0.0311023
        1409     9.84349     9.60925   0.0310806
        1410     9.86726     9.60944   0.0310591
        1411     9.88963     9.60964   0.0310377
        1412     9.91341     9.60985   0.0310165
        1413     9.93716     9.61008   0.0309954
        1414     9.96016     9.61033   0.0309745
        1415     9.98591      9.6106   0.0309537
        1416     10.0087     9.61088   0.0309332
        1417     10.0321     9.61117   0.0309128
        1418     10.0554     9.61149   0.0308925
        1419      10.077     9.61181   0.0308725
        1420      10.102     9.61216   0.0308527
        1421     10.1246     9.61252   0.0308331
        1422     10.1455      9.6129   0.0308137
        1423     10.1669     9.61328   0.0307945
        1424       10.19     9.61369   0.0307755
        1425       10.21     9.61411   0.0307568
        1426     10.2302     9.61454   0.0307382
        1427     10.2515     9.61499   0.0307199
        1428      10.271     9.61545   0.0307019
        1429     10.2921     9.61592    0.030684
        1430     10.3113     9.61641   0.0306664
        1431       10.33      9.6169   0.0306491
        1432     10.3488     9.61742   0.0306319
        1433     10.3678     9.61794    0.030615
        1434     10.3847     9.61847   0.0305983
        1435     10.4018     9.61902   0.0305819
        1436     10.4188     9.61958   0.0305657
        1437     10.4331     9.62014   0.0305496
        1438     10.4474     9.62072   0.0305338
        1439     10.4617      9.6213   0.0305182
        1440     10.4753      9.6219   0.0305027
        1441     10.4881      9.6225   0.0304875
        1442     10.4994      9.6231   0.0304724
        1443     10.5099     9.62372   0.0304575
        1444      10.521     9.62434   0.0304427
        1445     10.5305     9.62497   0.0304281
        1446       10.54      9.6256   0.0304137
        1447     10.5485     9.62624   0.0303993
        1448     10.5555     9.62688   0.0303851
        1449     10.5616     9.62753    0.030371
        1450     10.5647     9.62817   0.0303569
        1451     10.5689     9.62882   0.0303429
        1452     10.5702     9.62947    0.030329
        1453     10.5734     9.63012    0.030315
        1454     10.5757     9.63077   0.0303012
        1455     10.5756     9.63142   0.0302873
        1456     10.5739     9.63206   0.0302734
        1457     10.5713     9.63271   0.0302595
        1458     10.5692     9.63335   0.0302456
        1459     10.5647     9.63399   0.0302316
        1460     10.5601     9.63462   0.0302175
        1461     10.5531     9.63525   0.0302034
        1462     10.5466     9.63588   0.0301891
        1463     10.5393     9.63649   0.0301748
        1464     10.5325     9.63711   0.0301604
        1465     10.5227     9.63771   0.0301459
        1466     10.5121     9.63831   0.0301312
        1467     10.5006     9.63889   0.0301164
        1468     10.4883     9.63947   0.0301015
